#Thu Sep  2 12:33:29 2021
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
          20          11           7           0         516.36         8.8501
          20          11           7           1         483.48         11.325
          20          11           7           2         460.48         9.5936
          20          11           7           3         482.12         9.0534
          20          11           7           4         469.58         12.164
          20          11           7           5         270.36         11.985
          20          11           7           6         552.72         10.019
          20          11           7           7         476.53         7.0118
          20          11           7           8         465.78         14.621
          20          11           7           9         549.21         13.478
          20          11           7          10         508.53         12.076
          20          11           7          11         525.15         10.295
          20          11           7          12         572.03         13.291
          20          11           7          13         487.75         11.684
          20          11           7          14         426.83         12.121
          20          11           8           0         320.86          13.28
          20          11           8           1         477.76         15.092
          20          11           8           2         509.38         13.134
          20          11           8           3          366.6         12.587
          20          11           8           4         429.03         15.681
          20          11           8           5         428.04         19.063
          20          11           8           6         529.36         18.738
          20          11           8           7         522.12         19.443
          20          11           8           8         467.35         15.613
          20          11           8           9         600.01         15.565
          20          11           8          10         328.87         13.492
          20          11           8          11         418.74         13.404
          20          11           8          12         499.18         12.664
          20          11           8          13         474.23         11.024
          20          11           8          14         435.27         10.979
          20          11           9           0          461.9         12.048
          20          11           9           1         391.43         9.9461
          20          11           9           2         595.31         8.6507
          20          11           9           3         413.54         8.0562
          20          11           9           4         542.19         13.272
          20          11           9           5         477.16         12.937
          20          11           9           6         485.06         12.417
          20          11           9           7         507.46         15.158
          20          11           9           8         518.27         12.585
          20          11           9           9         346.66         11.588
          20          11           9          10         448.79         12.366
          20          11           9          11         549.67          13.42
          20          11           9          12          517.9         11.198
          20          11           9          13          545.7         11.739
          20          11           9          14         493.23         11.638
          20          11          10           0         304.28         13.434
          20          11          10           1         472.05         14.988
          20          11          10           2         343.81         12.373
          20          11          10           3         365.84          12.84
          20          11          10           4          273.8         16.282
          20          11          10           5         504.87         17.268
          20          11          10           6         337.52         16.963
          20          11          10           7          544.9         16.158
          20          11          10           8         491.11         12.487
          20          11          10           9         406.31          12.23
          20          11          10          10         548.51         14.233
          20          11          10          11         360.94         15.772
          20          11          10          12         506.73         10.981
          20          11          10          13         406.33         11.546
          20          11          10          14         473.33         12.265
          20          11          16           0              0              0
          20          11          16           1          473.8          26.82
          20          11          16           2          492.1         26.442
          20          11          16           3         504.15         29.238
          20          11          16           4         417.82         30.151
          20          11          17           4          546.3          30.88
          20          11          17           3         448.35         28.897
          20          11          17           2          460.3         30.153
          20          11          17           1         546.29         29.886
          20          11          18           0         411.68         22.401
          20          11          18           1          448.7         22.143
          20          11          18           2         534.57         26.109
          20          11          18           3         462.39          27.23
          20          11          18           4         501.88         31.706
          20          11          19           0         489.82         49.796
          20          11          19           1         411.34         41.819
          20          11          19           2         454.73         39.116
          20          11          19           3          410.9         39.575
          20          11          16           5         395.54         27.187
          20          11          16           6         413.37         24.275
          20          11          16           7         442.99         26.008
          20          11          16           8         455.66         27.914
          20          11          16           9         474.08          30.36
          20          11          17           9         480.94         34.561
          20          11          17           8          570.4          34.11
          20          11          17           7         510.36         33.532
          20          11          17           6         560.34         33.987
          20          11          18           5         489.06         28.041
          20          11          18           6         464.94         26.882
          20          11          18           7         467.75         26.652
          20          11          18           8         506.44         27.418
          20          11          18           9         425.76         33.382
          20          11          19           9         489.19         30.792
          20          11          19           8         576.64          31.07
          20          11          19           7          474.7         30.887
          20          11          19           6         497.99         32.588
          20          11          16          10         446.37         34.531
          20          11          16          11         541.66         28.852
          20          11          16          12         434.43         23.345
          20          11          16          13         314.61         22.466
          20          11          16          14         491.06         31.089
          20          11          17          10         388.28         25.736
          20          11          17          11         531.18         40.455
          20          11          17          12         601.97          38.71
          20          11          17          13          437.6         42.868
          20          11          18          10         462.06         29.992
          20          11          18          11         529.01          26.64
          20          11          18          12         515.29         23.188
          20          11          18          13         466.05          28.19
          20          11          18          14         525.59         36.885
          20          11          19          14         477.95         26.171
          20          11          19          13         454.38         36.345
          20          11          19          12         450.51         38.598
          20          11          19          11         537.06         39.185
          20          11          11           0         486.04         10.284
          20          11          11           1         480.88         11.448
          20          11          11           2          590.7         9.7993
          20          11          11           3         530.79         9.7929
          20          11          11           4         616.28         18.545
          20          11          11           5         573.24         11.574
          20          11          11           6         440.82         9.3073
          20          11          11           7         423.59         12.741
          20          11          11           8         311.27         12.789
          20          11          11           9         502.07         13.616
          20          11          11          10         563.41         12.542
          20          11          11          11         375.58         12.874
          20          11          11          12         459.62         12.826
          20          11          11          13         370.94         13.305
          20          11          11          14         528.93         13.645
          20          11          12           0          521.2         13.652
          20          11          12           1         468.85         15.665
          20          11          12           2         507.17         14.502
          20          11          12           3         673.31         17.084
          20          11          12           4         432.78         19.324
          20          11          12           5         530.21         21.198
          20          11          12           6          531.8         20.264
          20          11          12           7         331.25         22.274
          20          11          12           8         440.87         14.863
          20          11          12           9         238.61          13.75
          20          11          12          10         358.32         12.672
          20          11          12          11         258.03         12.462
          20          11          12          12         431.21         13.609
          20          11          12          13          457.4         12.607
          20          11          12          14         522.31         13.661
          20          11          13           0         514.76         8.4275
          20          11          13           1         520.25         8.5941
          20          11          13           2         569.45         9.8003
          20          11          13           3         557.94         9.1758
          20          11          13           4         495.73         10.645
          20          11          13           5         500.33         9.3024
          20          11          13           6         516.88         9.4555
          20          11          13           7          466.1         15.442
          20          11          13           8         492.88         9.9959
          20          11          13           9         579.74         9.9473
          20          11          13          10         498.82         11.604
          20          11          13          11         480.22          15.39
          20          11          13          12         375.62         10.223
          20          11          13          13         498.88         12.794
          20          11          13          14         505.11         14.385
          20          11          14           0         480.39         13.816
          20          11          14           1         492.08         15.599
          20          11          14           2         460.03         13.714
          20          11          14           3         468.89          11.27
          20          11          14           4         483.47         16.354
          20          11          14           5         296.72          16.09
          20          11          14           6         490.73         17.681
          20          11          14           7         494.41         20.556
          20          11          14           8         445.89         11.778
          20          11          14           9         471.14         14.421
          20          11          14          10         467.04         19.172
          20          11          14          11         512.02         22.354
          20          11          14          12         380.64         14.314
          20          11          14          13         474.29          13.53
          20          11          14          14         457.18           17.6
          20          11          20           0         500.22         34.461
          20          11          20           1         428.69         31.568
          20          11          20           2         479.62         32.151
          20          11          20           3         423.76         34.295
          20          11          20           4         529.73         30.959
          20          11          21           4         460.53          42.52
          20          11          21           3         486.75         37.753
          20          11          21           2         474.97         32.736
          20          11          21           1         553.03         37.461
          20          11          22           0         481.68         34.359
          20          11          22           1         511.53         36.478
          20          11          22           2         463.18         37.725
          20          11          22           3          470.2          38.87
