#Thu Oct  5 13:25:11 2023
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
             125           -27.3           6.315
             126           54.73           6.574
             127           154.1           9.436
APV               20              11               7               2
               0           143.6           35.33
               1           6.429           30.41
               2          -1.351            27.8
               3          -20.54           26.98
               4          -146.2           10.37
               5           -49.5           7.425
               6          -17.66           8.291
               7          -18.42           7.413
               8          -22.36           7.177
               9          -25.17           6.579
              10           13.04           7.121
              11           6.803           7.597
              12          -36.68           7.699
              13          -28.92           6.616
              14           37.51           6.996
              15           14.06           7.906
              16          -21.68           7.175
              17          -19.97           6.616
              18          -17.52           7.237
              19           26.41           6.763
              20          -30.67           7.223
              21          -24.21           6.466
              22            -2.3           6.551
              23           12.08           6.624
              24          -8.595            6.81
              25          -14.52           6.529
              26           21.28           6.405
              27           30.64           11.08
              28          -19.95           6.702
              29          -18.65            6.62
              30           8.566           6.507
              31           23.47           7.788
              32          -50.04           7.322
              33          -15.99           6.747
              34             5.7           6.875
              35          -3.442           6.899
              36          -32.75           7.586
              37          -28.64           6.208
              38           8.966           7.129
              39           19.13           7.527
              40          -3.621           7.531
              41          -11.66           6.619
              42           27.64           7.514
              43           13.38           7.883
              44          -8.068           6.838
              45          -3.477           8.097
              46           15.67           6.999
              47           32.79           8.722
              48          -28.23           6.835
              49          -8.311            6.42
              50           2.071           5.744
              51          -2.067           6.299
              52          -23.78           6.881
              53          -22.76           6.401
              54           1.501           6.319
              55           4.945            6.54
              56           -22.1           6.602
              57          -9.225            6.38
              58           31.55           6.559
              59           29.02           7.354
              60          -1.123           6.308
              61          -29.26           6.344
              62           13.98           6.302
              63           39.43           8.392
              64          -8.214           7.292
              65          -16.26           6.257
              66           27.17           6.725
              67           15.54             6.4
              68          -15.57           7.413
              69          -13.85           5.818
              70           26.06           6.647
              71          -11.26           6.768
              72          -28.22           7.195
              73          -17.24           5.931
              74           12.36           6.218
              75           19.91           7.376
              76          -19.05           6.433
              77          -37.74           6.438
              78            1.37           5.981
              79           32.46           8.423
              80          -36.07           6.982
              81          -16.85           6.255
              82          -3.559           8.849
              83           34.94           6.188
              84          -24.43           7.113
              85          -2.196           6.228
              86           33.02           5.724
              87              28           6.389
              88          -21.55           6.439
              89           -23.2           6.071
              90           12.03           5.646
              91           25.82           7.125
              92          -29.04           6.108
              93           -9.72           6.066
              94           23.15           5.647
              95           31.13           8.256
              96          -22.29           7.263
              97          -2.108           5.969
              98           2.326            6.78
              99           37.12            7.14
             100          -37.66           7.216
             101          -12.31           6.051
             102            15.7           6.362
             103           20.26           6.891
             104          -29.79             7.3
             105          -7.131           7.071
             106           22.18           6.265
             107           14.39           7.768
             108          -7.924           6.348
             109           5.346           7.454
             110           38.57           6.214
             111           67.99            8.92
             112          -21.37           6.752
             113          -10.54           6.139
             114           18.82           5.923
             115           15.66           6.114
             116          -32.73           6.746
             117          -4.845           6.022
             118           22.04           5.614
             119           24.42            6.32
             120          -6.752            6.52
             121           1.861           5.887
             122           41.34           5.742
             123           36.23            7.53
             124          -8.073           6.054
             125          -1.947           5.978
             126           27.67           6.097
             127           64.82           9.147
APV               20              11               7               3
               0           129.2           35.63
               1          -39.78           31.08
               2         -0.6857           29.25
               3          -1.763           28.27
               4          -201.6           16.71
               5          -80.35           7.929
               6           5.723           8.393
               7           35.07           8.472
               8          -66.17           7.676
               9          -49.33           6.834
              10            18.9           7.356
              11           50.99           8.349
              12          -44.29           8.268
              13          -25.84           6.788
              14           55.39           7.404
              15           71.76           8.711
              16          -16.95           8.027
              17           -33.2           7.129
              18          -1.337           7.465
              19           48.13           10.96
              20          -88.47           7.849
              21          -32.34           6.962
              22           15.46           6.549
              23           65.08            7.08
              24          -61.12           7.371
              25          -33.72           7.037
              26           32.76           6.587
              27            57.7            7.55
              28          -48.96           7.106
              29          -39.82           6.765
              30           43.33           6.664
              31           65.02           8.248
              32          -67.46           7.849
              33           -47.5           6.984
              34           9.039            7.08
              35           51.35            8.14
              36          -59.34           7.863
              37          -51.66           6.574
              38           25.89           7.011
              39           63.48           8.411
              40          -48.22           7.966
              41          -44.15            6.77
              42           32.83           7.601
              43            56.9           8.748
              44          -49.84           7.242
              45          -26.16           8.397
              46           38.17           7.497
              47           81.35           9.452
              48          -48.39           7.655
              49          -48.07           6.991
              50          -12.56           7.175
              51           29.33           6.765
              52          -79.02           7.647
              53          -43.79           6.861
              54           28.03           6.547
              55           56.69           6.816
              56          -62.36           7.182
              57          -37.27           6.802
              58           30.34           6.736
              59            64.9           7.727
              60          -28.18           6.877
              61           -20.8           6.655
              62           41.94           6.533
              63           48.45           8.979
              64          -57.04           7.738
              65          -28.27           6.878
              66           5.198           6.806
              67           63.36           8.049
              68          -64.35           7.775
              69          -32.65           6.536
              70           9.206           6.977
              71           51.09           8.029
              72          -41.42           7.843
              73          -39.93            6.49
              74           36.94            6.94
              75           47.04           8.384
              76          -32.93           7.096
              77         -0.9756           7.352
              78           43.99           6.946
              79           77.42           9.527
              80          -54.94            7.69
              81          -25.91           6.946
              82            11.8           6.477
              83           58.05           8.126
              84          -46.59           7.912
              85          -31.05           6.842
              86           11.68           6.141
              87           59.24           6.968
              88          -65.28           7.094
              89          -33.98            6.69
              90           35.15           6.152
              91           53.47           7.721
              92          -37.85           6.827
              93          -13.29           6.876
              94           69.86           6.188
              95           86.72           9.263
              96          -36.94           7.814
              97          -31.11           6.622
              98           1.591           7.351
              99            53.4           8.374
             100           -53.9           7.853
             101          -34.37           6.567
             102           36.33           7.045
             103           40.76           8.059
             104          -43.47           7.954
             105          -22.68           7.822
             106           32.99           7.133
             107           53.42           8.839
             108          -55.18           6.814
             109          -25.28           8.056
             110           65.69           7.723
             111           82.54            10.1
             112          -62.39           7.442
             113          -23.34           6.886
             114           16.22           6.376
             115           51.33           12.39
             116          -63.56           7.585
             117          -33.32           6.636
             118           33.44            6.04
             119           62.39           6.912
             120           -61.1           7.154
             121          -28.31           6.574
             122           46.29           6.129
             123           70.82           8.078
             124          -46.25           6.618
             125          -13.23           6.618
             126           64.09           6.746
             127           97.17           10.35
APV               20              11               7               4
               0           176.2           40.86
               1          -5.615           35.29
               2          -9.905           32.98
               3          -46.16            32.8
               4          -187.4           10.96
               5          -51.65           7.855
               6          -3.649           8.856
               7           3.094           7.135
               8          -40.15           6.577
               9          -11.26           6.135
              10          -10.56           6.682
              11           45.16           7.308
              12           -48.4           7.295
              13          -12.63           6.099
              14           13.11           6.622
              15           47.77           7.486
              16          -18.21            6.95
              17          -30.57           6.156
              18            14.2           8.833
              19           13.02            6.32
              20          -50.86           6.861
              21          -15.75           6.343
              22           8.603           6.577
              23           13.87           6.042
              24          -51.46           6.444
              25          -8.526           6.278
              26            21.5            6.19
              27           35.74           6.653
              28          -49.95           6.079
              29           -15.8           6.387
              30           15.56           6.098
              31           51.09           7.143
              32          -36.17           6.984
              33          -10.92           6.558
              34           11.45           6.605
              35           26.41            6.99
              36          -55.97           6.907
              37          -8.746           6.219
              38           7.652           6.986
              39           25.32           7.214
              40          -47.02           6.846
              41          -13.67           6.314
              42            17.7           7.329
              43           44.71           7.638
              44          -38.68           6.903
              45          -6.086           7.247
              46           39.76           6.674
              47           60.26           8.117
              48          -44.95           6.739
              49          -21.28           6.036
              50          -10.99           7.428
              51           23.07            6.08
              52          -40.96           6.653
              53          -6.767           6.147
              54           19.77           6.274
              55            21.8           5.957
              56          -44.17           6.299
              57           2.943           6.149
              58           17.71           6.139
              59           58.48           6.729
              60          -24.78           5.972
              61           2.523           6.574
              62           19.78           5.833
              63           71.72           7.702
              64          -42.72           6.683
              65          -13.16           6.223
              66           14.13           7.595
              67           24.64           6.885
              68           -60.3           6.754
              69          -6.756           5.863
              70           1.678           6.977
              71           30.95           6.849
              72          -38.53           6.698
              73          -12.94           5.779
              74           28.17           6.749
              75           54.37           7.373
              76          -30.67           6.299
              77          -0.735           6.036
              78           17.63           6.126
              79           68.28           7.966
              80          -31.93           6.796
              81          -29.24           6.186
              82           9.513           6.944
              83            36.6           6.136
              84          -43.84           6.729
              85          -7.441           6.262
              86           18.65           6.026
              87           18.32           6.071
              88             -39           6.202
              89          -16.13           6.252
              90           8.158           6.025
              91            46.5           6.838
              92          -8.158           6.075
              93           -16.8           7.014
              94           13.64           5.703
              95            76.6           7.757
              96          -59.65           6.749
              97          -33.93            6.07
              98           4.434           7.443
              99           24.03           7.448
             100          -46.15           6.665
             101          -12.71           5.928
             102           2.758           6.775
             103           34.71           7.062
             104             -44           6.839
             105          -9.924           6.512
             106           13.63           6.858
             107           44.88           7.645
             108          -22.24           6.306
             109           6.876           6.982
             110           26.81           6.676
             111           73.66            8.72
             112          -23.52            6.59
             113          -12.45           5.967
             114           16.58           6.498
             115           27.37           5.906
             116          -49.61           6.509
             117          -13.26           5.919
             118          -5.221           5.714
             119           45.67           6.069
             120          -35.83           6.086
             121          -34.06           5.918
             122           29.17           5.737
             123           48.26           7.128
             124             -26           5.772
             125          -15.15           7.278
             126           17.37           5.951
             127           108.4           8.743
APV               20              11               7               5
               0           197.6           43.51
               1          -66.53           37.77
               2          -24.84           34.89
               3          -23.99              35
               4          -196.8           12.17
               5          -128.4           9.103
               6          0.3636           9.236
               7           11.57           7.435
               8          -67.09           8.128
               9          -29.94           6.117
              10           34.68           7.005
              11           21.79           7.245
              12           -83.6           8.203
              13          -15.86           6.171
              14           44.12           6.832
              15           70.88           7.786
              16          -18.22           7.082
              17           -70.8           7.462
              18           20.96           9.056
              19           32.53           6.484
              20          -80.39           8.007
              21          -51.72           6.468
              22           43.22           6.523
              23           34.06           6.218
              24           -48.5           7.353
              25          -35.75           6.289
              26           49.11           6.033
              27           31.76           6.578
              28          -48.07           6.881
              29          -16.76           6.452
              30           50.19           6.149
              31           67.91            7.35
              32          -48.91           8.335
              33          -88.52           8.183
              34           24.43           6.472
              35           43.24           7.173
              36          -50.43           8.051
              37          -46.06           6.337
              38            53.5           6.998
              39           43.36            7.36
              40          -53.65           8.236
              41          -23.04           6.092
              42           38.83           7.363
              43           47.42           7.798
              44           -69.1           8.473
              45          -7.039            7.22
              46            51.8           6.854
              47           62.28           8.416
              48          -36.45           7.639
              49          -70.53           7.472
              50           13.67           7.936
              51           35.82           6.098
              52          -56.49           7.784
              53          -50.04           6.417
              54           39.62           6.325
              55           37.59           5.984
              56          -46.05           7.239
              57          -25.71           6.277
              58           34.34           6.307
              59           60.61           6.802
              60          -35.35            6.46
              61           -13.5           6.795
              62           51.61           6.011
              63           89.88           8.199
              64             -46           7.931
              65          -75.24           7.706
              66           27.02           7.783
              67           35.84           7.079
              68          -76.22            8.35
              69          -72.81           6.923
              70           42.73           7.214
              71           28.15           7.059
              72          -49.58            7.99
              73          -15.27           5.877
              74           61.67           6.746
              75            56.2           7.418
              76          -53.03           7.778
              77          -2.254           6.173
              78           45.47           6.391
              79           82.88           8.448
              80             -44           8.016
              81          -51.71           6.573
              82           38.65           7.034
              83           43.88           6.113
              84          -53.26           7.994
              85          -42.24           6.115
              86           36.94           6.117
              87           55.87            6.25
              88          -43.61           7.049
              89          -22.07            6.22
              90           46.62           5.771
              91            51.3           6.817
              92          -56.09           7.049
              93           -13.1           7.047
              94           38.34           5.638
              95           94.45           8.158
              96          -40.41           7.948
              97          -54.99            6.73
              98           34.45            7.45
              99            47.3           7.409
             100          -51.15           7.875
             101          -49.94           6.127
             102           31.25           6.718
             103           44.96           7.158
             104          -49.17           8.088
             105          -7.345           6.537
             106           50.49           6.833
             107           67.34             7.9
             108          -48.83           7.348
             109           19.28            6.86
             110           52.95           6.892
             111           111.9            9.23
             112          -43.08           7.896
             113          -65.24           7.056
             114           32.23           6.656
             115           17.47           5.877
             116          -71.12           7.973
             117          -26.86           5.761
             118           43.65           5.944
             119           24.81           5.969
             120          -55.87           7.434
             121          -24.61           6.027
             122           39.76           5.792
             123           64.73           7.275
             124          -41.93           6.445
             125         -0.1374             7.6
             126           49.35            6.41
             127           118.9           9.168
APV               20              11               7               6
               0           98.47           40.72
               1          -28.39           35.48
               2            18.4            33.2
               3          -4.483           33.34
               4          -230.4           11.32
               5          -63.63           7.934
               6          -13.64           8.639
               7           12.73           7.459
               8          -102.2           6.501
               9          -11.34           6.269
              10           38.83           6.835
              11           47.87           7.393
              12          -73.22           7.135
              13            17.2           6.278
              14           41.63           6.673
              15           50.28           7.521
              16            -104           6.685
              17          -58.52           6.296
              18           22.57           8.467
              19           40.53           6.193
              20          -91.79           6.746
              21          -32.14           6.333
              22          0.9076           6.227
              23           34.28           6.093
              24          -81.34           6.368
              25            5.45           6.379
              26           18.25           5.944
              27           55.46           6.428
              28          -48.19           6.182
              29           46.43           6.576
              30           38.09           5.993
              31           57.49           7.049
              32          -111.2           6.737
              33          -39.03           6.586
              34           26.94           6.488
              35           56.58           7.143
              36          -100.8           6.669
              37          -5.662           6.126
              38           44.84           6.665
              39            36.6           7.278
              40          -86.59           6.783
              41           17.71           6.221
              42           42.22           7.276
              43           69.84           7.656
              44          -55.41           6.691
              45           30.06           7.378
              46            24.4           6.644
              47           46.19           8.074
              48          -112.2           6.447
              49          -38.03           6.186
              50           10.61           7.364
              51            49.6           6.088
              52          -80.12           6.477
              53         -0.1856           6.283
              54           4.678           6.152
              55           41.59           5.897
              56          -86.45           6.262
              57          0.6162            6.38
              58           42.75           6.157
              59           52.91           6.591
              60          -60.53           5.904
              61            26.6           6.687
              62           49.34           5.879
              63           70.87           7.768
              64          -98.93           6.608
              65          -49.98           6.206
              66           22.24            7.31
              67            50.6           7.207
              68          -86.07           6.665
              69          -10.93           5.993
              70           26.84            7.04
              71           44.05           7.241
              72          -89.17           6.718
              73           37.15           6.034
              74           33.05           6.668
              75           66.51           7.485
              76           -65.5           6.361
              77           14.66           6.348
              78           25.65           6.373
              79           61.12           8.108
              80          -88.31           6.708
              81           -13.7           6.257
              82           21.96           6.755
              83           35.01           6.069
              84          -87.97           6.655
              85          -3.739            6.21
              86           19.26           6.007
              87           46.09           6.068
              88          -92.27           6.149
              89           27.95           6.414
              90           49.13           5.752
              91           61.43             6.7
              92          -61.18           5.972
              93           19.91           6.848
              94            38.2           5.634
              95           64.46           7.709
              96          -101.8           6.576
              97          -30.35           6.109
              98           38.94           7.529
              99           40.87           7.742
             100          -82.46           6.571
             101          -1.601           6.017
             102           24.21           6.782
             103           48.28           7.206
             104          -72.58            6.98
             105            30.6           6.847
             106           58.08           6.779
             107           60.49           7.707
             108          -41.26           6.281
             109           38.14           7.051
             110           62.62           6.922
             111           73.59           8.598
             112          -87.35           6.395
             113          -13.64           6.085
             114           28.94           6.367
             115           31.85            5.96
             116          -73.91           6.497
             117           14.77           6.059
             118           10.61            5.77
             119           53.96           6.096
             120          -51.87           6.279
             121           14.41           6.182
             122           42.15           5.726
             123           64.91           6.933
             124          -39.36           5.826
             125           33.55           7.138
             126           44.75           6.152
             127           92.78           8.703
APV               20              11               7               7
               0           121.5           41.06
               1          -9.562           35.93
               2           -14.4           33.67
               3          -42.15           33.47
               4          -183.7           11.83
               5          -51.08           8.396
               6            2.07           7.946
               7          -3.087           8.197
               8          -61.63           9.359
               9          -2.324           10.19
              10           27.62           6.995
              11           12.69           8.263
              12          -26.91           7.703
