#Thu Oct 21 08:57:49 2021
# Copy file into sbs-onl@sbsvtp3:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
              67           16.79           6.301
              68          -17.81           7.225
              69          -16.24           5.758
              70           25.71           6.307
              71          -8.869           6.681
              72           -30.3           7.177
              73          -18.77           5.734
              74            12.5           6.021
              75           21.42           7.263
              76          -20.86           6.337
              77          -38.19            6.38
              78           2.534           5.908
              79           33.83           8.189
              80          -38.42            6.85
              81          -19.28           6.201
              82           -2.63           8.505
              83           36.57           6.044
              84          -26.11           7.026
              85           -4.51            6.18
              86           32.61           5.603
              87           29.13           6.297
              88          -22.87           6.381
              89          -24.64           6.029
              90           12.36           5.571
              91           27.32           6.991
              92          -30.33           6.115
              93          -10.34           6.044
              94           24.42            5.61
              95           32.93           8.046
              96          -25.23            7.17
              97          -4.313           5.899
              98            2.14           6.481
              99           38.49           6.945
             100          -39.42           7.179
             101          -14.52           5.913
             102              16            6.18
             103           21.55           6.839
             104          -31.02           7.228
             105          -8.067           6.981
             106           22.62           6.132
             107           16.14           7.616
             108          -9.892           6.073
             109           4.878           7.252
             110            39.1           5.954
             111           68.93           8.844
             112          -23.78           6.611
             113           -12.6           6.059
             114           18.19           5.735
             115           17.55           6.007
             116           -34.1           6.691
             117          -7.023           5.971
             118           21.84           5.395
             119           25.93           6.233
             120          -8.572           6.382
             121          0.7744           5.878
             122           41.63           5.579
             123           37.95           7.348
             124          -10.15           5.872
             125           -2.79           5.805
             126           28.75           6.071
             127           66.55           8.936
APV               20              11               7               3
               0           126.1           35.52
               1          -43.21           31.06
               2          -3.741           29.15
               3          -1.561           28.21
               4          -210.8           10.76
               5          -82.44           7.652
               6            6.14           8.205
               7           37.04           8.463
               8           -67.6           7.586
               9          -48.87           6.812
              10            20.1           7.218
              11           52.71           8.299
              12          -46.33           8.162
              13          -26.47           6.595
              14           56.28           7.283
              15           73.97           8.659
              16          -18.83           7.736
              17          -34.68            7.05
              18          -1.042           7.177
              19           49.91           7.889
              20          -90.18           7.686
              21          -32.29           6.912
              22           16.18           6.364
              23           66.49           6.951
              24          -62.73           7.247
              25          -33.81           6.984
              26           33.68           6.237
              27           59.45           7.418
              28          -50.25           7.015
              29          -40.05            6.76
              30           45.39           6.413
              31           66.74           8.158
              32          -68.97           7.594
              33          -47.67           6.781
              34           8.369           6.715
              35           53.12            7.99
              36          -61.37           7.659
              37          -51.58           6.451
              38           26.36             6.6
              39           65.58           8.461
              40           -50.4            7.83
              41           -43.8           6.698
              42            33.4           7.547
              43           58.57           8.752
              44          -51.67           7.248
              45          -26.45           8.341
              46           39.61            7.34
              47           81.84           9.438
              48          -50.46           7.326
              49          -48.53           6.827
              50          -12.11           6.758
              51           33.35           7.952
              52          -80.21           7.456
              53          -43.94           6.759
              54           28.67           6.353
              55           58.53           6.683
              56          -64.38           6.924
              57          -37.63            6.68
              58           31.15           6.544
              59           66.77            7.54
              60          -29.92           6.848
              61          -20.93           6.641
              62           43.73           6.293
              63           49.94           8.831
              64          -59.96           7.545
              65          -28.84           6.777
              66           5.018           6.641
              67            64.8           8.056
              68          -67.42           7.618
              69          -33.16           6.394
              70           9.372            6.86
              71           52.67            8.09
              72          -43.04           7.772
              73          -39.59           6.348
              74           37.41           6.852
              75           49.07           8.348
              76          -33.97           7.034
              77         -0.7195           7.278
              78           45.32           6.999
              79           78.05            9.41
              80          -57.15           7.415
              81          -26.07           6.915
              82           11.37           6.361
              83           60.18           8.753
              84          -49.42           7.721
              85          -31.09           6.788
              86           11.79           5.999
              87           61.31           6.867
              88          -65.82           6.957
              89          -34.22           6.808
              90           36.34           5.988
              91           55.57           7.616
              92           -38.6            6.74
              93          -13.08           6.744
              94           71.11           6.167
              95           87.44           9.087
              96          -40.15           7.679
              97          -31.93           6.523
              98           1.421           7.265
              99           54.66           8.319
             100          -56.43           7.582
             101          -33.95           6.513
             102           36.86           7.024
             103           42.44           8.091
             104          -44.26           7.859
             105           -23.3           7.813
             106            33.6           7.083
             107           54.96           8.726
             108          -55.91           6.767
             109          -25.21           7.927
             110           67.04           7.777
             111           83.06           10.08
             112          -65.38           7.131
             113           -24.5           6.739
             114           16.09           6.276
             115           53.23           11.51
             116           -65.1             7.4
             117          -33.68           6.542
             118           33.63           5.983
             119           64.25           6.768
             120          -61.78           6.992
             121          -28.81           6.639
             122           47.14           6.091
             123           72.29           7.931
             124          -46.93           6.536
             125           -13.6           6.544
             126           65.99           6.674
             127           97.06           10.15
APV               20              11               7               4
               0           175.5           40.42
               1           -6.32           35.02
               2          -11.92           32.89
               3          -49.38           32.56
               4          -188.3           10.91
               5          -51.49           7.766
               6          -5.499           8.282
               7           1.055           7.009
               8          -39.45           6.496
               9          -10.77           6.043
              10          -11.69           6.458
              11            42.6           7.141
              12          -47.32           6.996
              13          -11.33           5.796
              14           11.83           6.297
              15            45.2           7.302
              16          -18.74           6.757
              17          -30.09           6.022
              18           14.61           7.552
              19           11.89           6.111
              20          -50.14           6.735
              21           -15.7           6.081
              22           8.339           6.166
              23           12.16           5.988
              24          -50.85           6.242
              25          -8.248           6.129
              26           21.04           5.877
              27           33.73           6.495
              28          -49.11           6.055
              29          -14.21           6.095
              30           14.04           5.944
              31           48.73           6.993
              32          -36.21           6.904
              33          -10.08           6.499
              34           10.34           6.334
              35           24.15           6.698
              36          -55.65           6.767
              37          -8.395           5.986
              38           6.464           6.662
              39           23.39           6.973
              40          -46.44           6.738
              41          -12.73           6.052
              42           16.51           7.044
              43           42.19           7.545
              44          -37.51           6.691
              45          -5.089            6.96
              46           38.01           6.538
              47           57.55           8.017
              48          -44.07           6.375
              49          -20.75           5.865
              50          -10.51            6.69
              51            21.3           5.851
              52          -40.54           6.463
              53          -6.934           6.078
              54           19.18           5.978
              55           20.02           5.838
              56          -43.49           6.076
              57           3.023           5.999
              58           16.81           5.924
              59           56.27           6.665
              60          -23.87           5.847
              61           3.669           6.163
              62           18.38           5.644
              63           68.69           7.642
              64          -43.14           6.507
              65          -11.81           6.041
              66           14.61            6.86
              67           23.73           6.595
              68          -58.95           6.681
              69          -4.972           5.649
              70            2.24           6.496
              71           29.47           6.735
              72          -36.92           6.642
              73          -11.03           5.598
              74           28.01           6.443
              75           52.48           7.107
              76          -28.61           6.212
              77           1.205           5.901
              78           17.78           5.988
              79           66.08           7.937
              80          -31.89           6.589
              81          -27.57           5.947
              82           10.94           6.374
              83           36.11           5.968
              84          -42.64            6.58
              85          -5.997           6.094
              86           19.46           5.827
              87            17.6           6.004
              88          -37.47           6.052
              89          -14.47           6.019
              90           9.021           5.816
              91           44.86           6.695
              92          -6.722           5.967
              93          -14.45           6.507
              94            13.8            5.58
              95           74.21           7.733
              96          -58.88           6.682
              97           -31.9           5.926
              98           4.737            6.96
              99           23.11           7.283
             100          -45.11           6.503
             101          -10.67           5.722
             102           3.244           6.468
             103           33.04           6.958
             104          -41.79           6.846
             105          -8.348           6.503
             106           13.83           6.565
             107           42.31           7.415
             108          -20.62           6.187
             109            8.07            6.82
             110           26.44           6.389
             111           70.87           8.368
             112          -22.74           6.334
             113          -11.54           5.901
             114           17.78           5.981
             115           27.14           5.833
             116          -48.16           6.316
             117             -12           5.774
             118          -4.252           5.522
             119           44.09           5.926
             120          -34.46           5.949
             121          -31.65           5.712
             122            29.5           5.563
             123           46.47           6.978
             124          -24.77           5.662
             125          -12.49           6.453
             126           17.24           5.836
             127           104.9           8.646
APV               20              11               7               5
               0           194.2           43.27
               1          -69.44           37.22
               2          -26.17           34.49
               3          -24.52           34.62
               4          -203.4           12.12
               5          -132.4           8.848
               6          0.5268           8.833
               7           12.75           7.364
               8          -70.97           7.684
               9          -30.15           5.919
              10           35.58           6.854
              11           23.48           7.188
              12          -82.16           5.879
              13          -14.86           5.732
              14           45.64           6.684
              15           72.12           7.739
              16          -20.66           7.225
              17          -73.72           7.214
              18           21.08           8.246
              19           33.92           6.293
              20          -81.49           6.025
              21          -52.88             6.6
              22           43.45           6.263
              23           35.43           6.017
              24          -52.46            7.75
              25          -36.02           6.417
              26           50.03           5.793
              27           33.02           6.415
              28          -50.96           7.363
              29          -16.56           6.226
              30           51.31           5.911
              31           69.37           7.233
              32             -53           7.917
              33          -89.54           6.522
              34           25.34           6.364
              35           45.05           6.936
              36          -54.07           8.261
              37          -46.91           6.548
              38            54.3           6.749
              39           44.72           7.293
              40          -58.54           8.027
              41          -23.08           5.859
              42           40.13           7.134
              43              49            7.61
              44          -70.96           6.929
              45          -6.164           6.883
              46           53.26           6.622
              47           63.81           8.314
              48          -39.61           7.986
              49          -73.76           7.375
              50           14.05           7.322
              51           36.73           5.915
              52          -60.92            7.64
              53          -51.84           6.782
              54           39.86           6.059
              55            38.8           5.872
              56          -49.08           7.654
              57          -25.14           6.174
              58           35.97           6.118
              59           61.81           6.667
              60          -37.51           6.923
              61          -13.85           6.352
              62              53           5.877
              63           90.72           7.956
              64          -50.31           7.923
              65          -76.42           7.406
              66           28.34           7.163
              67           38.49           6.849
              68          -77.94           6.557
              69          -73.24            7.18
              70           44.92           6.943
              71           30.35           6.818
              72          -52.73           8.203
              73          -13.43           5.635
              74           63.75           6.472
              75           58.22           7.281
              76          -54.93           7.592
              77          0.2965           5.932
              78           47.75            6.14
              79           84.36           8.314
              80           -47.6           7.951
              81          -52.05           6.905
              82           39.83           6.642
              83           45.46           5.859
              84          -57.18           8.012
              85          -41.28           6.342
              86           38.65           5.921
              87           57.27           6.031
              88          -46.45           7.498
              89          -20.57           6.203
              90           48.88           5.615
              91           53.61           6.698
              92          -57.82           7.044
              93          -11.37           6.662
              94           40.84           5.396
              95           95.49           7.973
              96          -43.38           8.069
              97          -55.37           7.067
              98            36.1           7.131
              99           49.56           7.226
             100          -54.56           8.015
             101           -49.1           6.171
             102            33.2           6.563
             103           47.12           7.063
             104          -51.17           8.314
             105          -5.313            6.35
             106           53.08           6.565
             107           69.11           7.656
             108          -49.89           7.512
             109           20.73           6.618
             110           55.31            6.64
             111           112.7           9.067
             112          -47.15           7.599
             113          -66.98           7.255
             114           33.31           6.364
             115           19.38           5.706
             116          -74.65           7.282
             117          -26.11           5.736
             118            45.5           5.728
             119            26.7           5.919
             120          -58.21           7.476
             121          -22.48           5.974
             122            41.9           5.577
             123           65.94           7.073
             124           -43.6            6.94
             125           1.524           7.041
             126            51.3           6.162
             127           119.2           9.099
APV               20              11               7               6
               0           96.67            40.3
               1          -32.26           35.11
               2           14.38           32.91
               3          -4.449           33.05
               4          -233.7           11.23
               5           -66.7           7.855
               6          -14.98           8.254
               7           15.41           7.294
               8          -103.9           6.415
               9          -12.89           6.212
              10           40.36           6.758
              11           51.86           7.254
              12          -74.92            6.99
              13           15.26           6.031
              14           43.56           6.479
              15           56.09           7.352
              16          -105.6           6.406
              17          -59.96           6.211
              18           17.64           7.398
              19           41.74           6.196
              20          -93.96           6.548
              21          -35.09           6.216
              22         -0.6904           5.902
              23           36.88           5.852
              24          -83.21           6.239
              25           3.625           6.246
              26           19.64           5.721
              27           58.76           6.438
              28          -50.56           6.012
              29           43.39           6.292
              30            38.8           5.843
              31           63.12           6.921
              32          -112.7           6.566
              33          -41.52           6.445
              34           24.67           6.258
              35            59.1           7.099
              36          -102.7           6.606
              37          -7.411           5.942
              38           45.35           6.439
              39           40.59           7.148
              40          -88.21            6.73
              41           15.99           6.114
              42           44.28           7.002
              43           74.26            7.57
              44          -57.76           6.561
              45           27.97           7.197
              46           26.27           6.469
              47           51.85           8.035
              48          -113.7           6.232
              49           -40.2           6.109
              50           6.964             6.7
              51           50.99           5.948
              52          -82.45           6.328
              53          -2.586           6.143
              54           5.577           5.828
              55            44.8           5.904
              56          -88.26           6.093
              57         -0.9713           6.198
              58           43.72           5.946
              59           57.32           6.467
              60          -62.17           5.843
              61            23.3            6.34
              62            50.5            5.75
              63           76.49           7.673
              64          -100.1           6.403
              65          -51.53           6.084
              66           23.33           6.789
              67           53.19           7.024
              68          -87.74           6.527
              69          -13.15           5.741
              70           28.03           6.726
              71           46.65           7.009
              72           -90.8            6.56
              73           35.11           5.916
              74           34.68           6.449
              75            71.5           7.223
              76          -67.21           6.193
              77            13.8           6.214
              78           28.23           6.157
              79           66.85           7.876
              80          -89.84           6.336
              81           -16.4           6.155
              82           21.03           6.338
              83           36.12           5.953
              84          -89.74           6.532
              85          -6.384           6.137
              86           19.11           5.819
              87           48.87           6.078
              88          -93.98           5.981
              89           25.57           6.212
              90           49.82           5.642
              91            66.5           6.626
              92          -63.66             5.8
              93           17.67           6.464
              94           40.11            5.52
              95           69.01           7.621
              96          -103.4           6.464
              97          -32.36           5.991
              98           39.75           7.175
              99           43.24           7.521
             100          -84.25           6.412
             101          -3.277            5.85
             102           26.08           6.466
             103           52.15           7.122
             104          -74.43           6.875
             105           29.05           6.774
             106           59.72           6.576
             107           66.44           7.559
             108          -43.34           6.087
             109           36.98           6.978
             110           65.03           6.817
             111           74.31           7.183
             112          -89.47           6.406
             113          -16.24           6.073
             114           28.46           6.178
             115           33.55           5.787
             116          -76.61           6.226
             117           12.05           5.844
             118           10.87           5.489
             119           57.54           6.057
             120          -54.32           6.188
             121           12.49           6.005
             122           43.23            5.59
             123           69.77           6.868
             124           -41.5           5.738
             125           31.43           6.545
             126           46.25           5.949
             127           95.49           8.594
APV               20              11               7               7
               0           172.7           41.28
               1          -46.84           35.97
               2          -67.05           33.68
               3          -21.86           33.89
               4          -178.5           10.27
               5          -97.87           7.546
               6          -37.52           6.792
               7           40.47            7.88
               8          -39.17           5.089
               9          -67.26           5.401
              10           10.73           7.982
              11           73.12           8.674
              12          -64.01           4.962
