#Wed Oct 25 15:06:11 2023
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
             126           33.22           6.907
             127           128.2           10.15
APV               20              11               7               1
               0           149.9           37.41
               1          -25.74           32.44
               2             -17           30.23
               3          -20.84           29.68
               4          -191.5              11
               5          -79.23           8.087
               6          -18.62           8.623
               7           32.45           11.17
               8          -50.49           7.533
               9          -3.249           7.191
              10           23.41           8.858
              11           72.85           13.53
              12          -66.09           7.854
              13          -11.13           7.103
              14           40.88           7.461
              15           69.27           13.16
              16          -59.52           7.374
              17          -48.43           6.821
              18          -35.56           6.684
              19           41.11           7.153
              20          -74.03           7.373
              21          -17.98           6.913
              22          -6.755           6.433
              23           53.86           7.194
              24          -57.81           7.029
              25          -21.58           6.928
              26           7.739            6.38
              27           72.02           9.815
              28          -41.35           6.777
              29          -25.92            6.82
              30           13.69           6.622
              31           80.03           10.73
              32          -69.73           7.487
              33          -37.68           7.345
              34           2.451           6.962
              35           36.16           8.039
              36          -64.26           7.541
              37          -29.46           6.827
              38            16.8           7.273
              39           56.99           12.85
              40          -63.19           7.615
              41          -8.597            7.43
              42           21.64           7.741
              43           80.87           15.14
              44          -30.54           7.427
              45          -7.632           8.397
              46           8.636             7.5
              47           74.52           9.391
              48          -56.88           7.431
              49          -41.94           6.872
              50          -5.627           6.545
              51           46.59           6.897
              52          -69.61           7.006
              53          -22.66           6.749
              54           18.41           6.369
              55           52.67           8.857
              56          -48.29           6.905
              57          -16.72           6.724
              58           25.46            6.71
              59            74.7           13.59
              60          -31.22           6.706
              61          -22.22           6.791
              62           17.17           9.095
              63           74.77           9.531
              64          -69.31           7.536
              65          -29.01           6.962
              66           4.942           6.591
              67            58.2           7.664
              68          -58.56           7.385
              69          -21.52           6.373
              70           5.437            7.04
              71           58.58           10.57
              72          -36.41           7.461
              73         -0.7911           6.506
              74           5.637           9.097
              75           76.68           10.39
              76          -47.02           6.977
              77          -29.51           6.609
              78           25.62           6.842
              79           97.58           11.54
              80          -65.72           7.179
              81          -42.74           6.699
              82           2.358           6.137
              83           40.65           6.643
              84          -42.29           7.354
              85          -23.43           6.613
              86           11.05           6.042
              87           65.76           9.496
              88          -47.17            6.65
              89          -19.26            6.57
              90           22.25           5.837
              91           57.22           8.053
              92           -43.6           6.382
              93          -11.59           6.566
              94           13.69           5.985
              95             101           9.409
              96           -56.6           7.765
              97          -28.19           6.608
              98           8.197           7.072
              99            49.3           17.15
             100          -46.41           7.494
             101          -41.67           6.325
             102           15.35           7.046
             103            64.3           10.81
             104          -43.37           7.511
             105          -21.74           7.346
             106            38.8           7.028
             107           76.02           9.373
             108          -60.61           6.669
             109           -12.2           7.606
             110            17.4           7.209
             111            83.1            9.37
             112          -47.01           7.337
             113          -17.86           6.574
             114          -9.667            6.04
             115           46.69           6.627
             116          -55.36           6.896
             117          -19.81           6.297
             118           9.083           5.821
             119           70.02           8.903
             120          -54.92           6.715
             121          -20.55           6.409
             122            23.5           9.403
             123           77.15           11.04
             124          -48.66           6.318
             125           -27.8           6.213
             126           55.08           6.616
             127           154.1           9.468
APV               20              11               7               2
               0           142.7           35.49
               1           4.362           30.41
               2          -1.802           27.87
               3          -19.82           27.06
               4          -146.5           10.44
               5          -49.72           7.496
               6          -17.37           8.516
               7           -18.2           7.408
               8          -22.48           7.247
               9          -25.57           6.734
              10           13.69           7.263
              11           6.952           7.635
              12          -36.95           7.761
              13          -28.75           6.746
              14           38.45            7.04
              15            13.9           7.897
              16          -22.57           7.267
              17          -20.47           6.666
              18          -17.03           7.254
              19            26.6           6.802
              20          -30.96           7.258
              21          -24.29           6.597
              22          -1.637           6.657
              23           12.17           6.701
              24          -8.716           6.813
              25          -14.84           6.643
              26           21.62           6.412
              27           31.13           11.11
              28          -19.69           6.821
              29          -18.04           6.748
              30           9.066           6.546
              31           23.64            7.77
              32          -50.85           7.349
              33           -16.1           6.855
              34           6.482           7.061
              35          -3.118           6.991
              36          -32.96           7.605
              37          -28.77           6.331
              38           9.475           7.197
              39           19.58           7.568
              40          -3.511           7.641
              41          -11.26           6.882
              42           28.42           7.604
              43           13.63           7.965
              44          -8.336           7.007
              45          -3.057           8.125
              46           16.43           7.072
              47           32.81           8.764
              48          -29.16           6.926
              49          -8.558           6.461
              50           2.363           5.819
              51          -1.856           6.339
              52          -24.07           6.906
              53          -22.76           6.429
              54            1.97           6.365
              55           5.055            6.59
              56          -21.93            6.62
              57          -9.058           6.399
              58           32.14           6.566
              59            28.7           7.418
              60          -1.216           6.295
              61          -28.86           6.486
              62           14.85            6.32
              63            39.5           8.418
              64          -8.906            7.25
              65          -16.57           6.358
              66           27.38           6.798
              67           15.59           6.418
              68           -15.9           7.472
              69          -14.37            5.92
              70           25.82           6.643
              71          -11.13           6.788
              72          -28.79            7.27
              73          -17.62           5.939
              74           12.43           6.256
              75           19.66           7.441
              76          -19.18           6.514
              77          -37.92            6.47
              78           1.872            6.02
              79           32.56           8.423
              80          -36.58           6.994
              81          -17.06            6.28
              82          -2.909           8.965
              83           35.09           6.216
              84             -25           7.148
              85          -2.654           6.213
              86           32.98           5.697
              87           27.59            6.43
              88          -21.85            6.53
              89          -23.34           6.002
              90            12.3           5.648
              91           25.97           7.243
              92          -29.15           6.126
              93          -9.762           6.139
              94              24           5.665
              95           31.14           8.192
              96          -23.11           7.273
              97          -2.351           6.034
              98           2.374           6.818
              99           37.21           7.153
             100          -38.32           7.291
             101          -12.59           6.012
             102           16.21            6.43
             103           20.23           6.959
             104           -29.9           7.309
             105          -7.307           7.103
             106           22.67           6.388
             107           14.49           7.921
             108          -7.995           6.297
             109           5.558           7.438
             110           39.12           6.228
             111           68.05           8.977
             112          -22.24           6.805
             113          -10.68           6.125
             114           18.74           5.954
             115           15.86            6.13
             116          -32.85           6.778
             117          -5.288           5.956
             118           22.14           5.583
             119           24.46           6.404
             120           -6.94           6.571
             121            1.49           5.841
             122           41.64           5.721
             123           36.18           7.599
             124          -8.327           6.018
             125          -2.346           5.925
             126           28.51           6.102
             127           65.27           9.132
APV               20              11               7               3
               0           129.4           35.57
               1          -41.74            31.1
               2          -2.925            29.2
               3          -1.484           28.38
               4          -200.2           17.61
               5          -80.29           8.024
               6           5.666            8.45
               7           35.52           8.566
               8          -65.88           7.681
               9          -49.28           6.875
              10           18.44           7.495
              11           50.93           8.459
              12          -44.48           8.299
              13          -25.92           6.793
              14           55.53           7.503
              15           71.76           8.682
              16          -16.67           8.053
              17          -33.23            7.16
              18          -1.465           7.567
              19           48.56           11.48
              20          -88.32           7.981
              21          -32.62           6.998
              22            15.2           6.599
              23           65.04           7.034
              24          -60.73           7.387
              25          -34.14           6.883
              26           32.59           6.657
              27           57.41           7.601
              28          -48.72           7.115
              29          -40.15           6.744
              30           43.32           6.642
              31           65.09            8.28
              32          -67.37            7.82
              33          -47.12           7.009
              34           8.607           7.158
              35           51.53           8.278
              36           -58.8           7.956
              37           -51.6           6.588
              38           25.63           7.031
              39            63.9            8.55
              40          -47.94           7.932
              41           -43.9           6.808
              42           32.68           7.814
              43           57.02           8.895
              44          -49.68           7.333
              45          -26.33           8.354
              46           38.41           7.489
              47           81.33           9.604
              48          -48.69           7.681
              49           -48.4           6.957
              50          -13.04           7.304
              51           30.01           6.987
              52          -78.34           7.711
              53          -43.66           6.934
              54           27.64           6.583
              55           57.16           6.892
              56           -62.1            7.18
              57          -37.39           6.728
              58           30.26            6.82
              59           65.16           7.803
              60          -28.43           6.902
              61          -21.29           6.659
              62           42.01           6.544
              63           48.63           9.078
              64          -56.76           7.761
              65          -28.66           6.979
              66           5.179           6.815
              67           63.82           7.975
              68          -63.99           7.815
              69          -32.58           6.529
              70           8.808           7.045
              71           51.19           8.059
              72          -41.12           7.893
              73           -40.1           6.618
              74            36.9            6.92
              75           47.35           8.465
              76           -32.8           7.187
              77          -1.325           7.357
              78           44.12           6.993
              79            77.1           9.578
              80          -54.41           7.684
              81          -25.84           6.957
              82           11.23           6.504
              83           58.35           8.163
              84          -46.02           7.901
              85          -31.48           6.863
              86            11.4           6.166
              87           59.33           6.943
              88          -65.12           7.081
              89          -34.33           6.861
              90           35.24           6.105
              91           53.65           7.748
              92          -37.67           6.848
              93          -13.56           6.884
              94           69.91           6.278
              95           86.63           9.257
              96          -36.91           7.844
              97          -31.14           6.596
              98           1.042           7.383
              99           53.88            8.32
             100          -53.45           7.809
             101          -34.05            6.57
             102            36.5           6.986
             103           40.87            8.09
             104          -43.64            7.93
             105          -22.84           7.947
             106           32.95           7.163
             107           53.39           8.782
             108          -55.16           6.896
             109          -25.36           8.084
             110           65.54           7.743
             111           82.52           10.15
             112          -62.16           7.505
             113          -23.55           6.806
             114           16.16           6.416
             115           51.12            12.7
             116          -63.44           7.622
             117          -33.52           6.624
             118            33.3           6.049
             119           62.54           6.868
             120          -60.75           7.158
             121          -28.46           6.658
             122           46.08           6.162
             123           70.65           8.137
             124          -46.21           6.587
             125          -13.51           6.657
             126           64.14           6.724
             127           97.03           10.36
APV               20              11               7               4
               0           176.3           40.82
               1          -7.518           35.24
               2          -10.99           32.98
               3          -46.56           32.88
               4          -186.8              11
               5          -51.31           7.893
               6           -4.11           8.941
               7           2.985           7.276
               8          -39.63           6.641
               9          -11.26           6.213
              10          -10.99           6.719
              11           44.82           7.415
              12          -48.22           7.272
              13          -12.41           6.129
              14           12.63           6.662
              15           47.56           7.474
              16          -17.78           7.071
              17          -29.98            6.24
              18           14.01           9.114
              19           12.96           6.356
              20          -50.36           6.936
              21           -15.5           6.302
              22           8.422           6.749
              23           13.54           6.019
              24          -50.96           6.426
              25           -8.37           6.286
              26           21.15           6.171
              27           35.75           6.591
              28          -49.65           6.262
              29           -15.4           6.438
              30           15.05           6.136
              31           51.09           6.993
              32          -35.37           7.006
              33          -10.56           6.611
              34           11.06           6.672
              35           25.92           7.035
              36          -55.93            6.95
              37          -8.584           6.153
              38           7.303           7.132
              39           24.84           7.165
              40           -46.4           6.824
              41          -13.66           6.241
              42           17.09           7.483
              43           44.23           7.786
              44             -38           6.867
              45          -5.852           7.137
              46           39.47           6.742
              47           60.07           8.137
              48          -44.51           6.821
              49          -20.87           6.013
              50          -11.11           7.659
              51           22.99           6.055
              52           -40.7           6.648
              53          -6.557           6.223
              54           19.47           6.362
              55            21.3           5.977
              56          -43.75           6.279
              57           3.359           6.277
              58           17.22           6.237
              59           58.27           6.729
              60          -24.33           6.037
              61           2.781           6.715
              62           19.41           5.801
              63           71.42           7.729
              64          -42.25           6.701
              65          -12.79           6.279
              66           14.03           7.686
              67           24.33           6.961
              68          -59.83           6.799
              69          -6.699           5.906
              70           1.208           7.087
              71           30.73            6.92
              72          -38.22           6.683
              73           -12.9           5.776
              74           27.87           6.749
              75           54.02           7.368
              76          -30.47           6.341
              77         -0.6729           6.026
              78           17.65           6.226
              79           68.12           8.048
              80           -31.2           6.847
              81          -28.76           6.173
              82           9.261           7.084
              83           36.34           6.117
              84          -43.26           6.807
              85          -7.436           6.333
              86           18.34           6.136
              87            18.2           6.077
              88          -38.24           6.193
              89          -16.25           6.284
              90           7.978           5.975
              91           46.51           6.785
              92          -7.825            6.04
              93          -17.13           7.187
              94           13.39           5.754
              95            76.5           7.916
              96          -59.51            6.76
              97          -33.83           6.079
              98           4.383           7.623
              99            23.7           7.495
             100          -45.79           6.764
             101          -12.51           5.988
             102            2.45           6.746
             103           34.31           7.095
             104          -43.38           6.897
             105          -9.865           6.552
             106           13.35           6.929
             107           44.33           7.616
             108          -21.72           6.351
             109            6.98           6.905
             110           26.48           6.761
             111           73.64           8.707
             112          -23.24           6.655
             113          -12.37            6.03
             114            16.4           6.639
             115           27.47           5.976
             116          -49.22           6.449
             117          -13.49           5.946
             118          -5.464           5.824
             119            45.5           6.113
             120          -35.41           6.059
             121          -34.18           5.984
             122           28.77           5.849
             123           48.29           7.144
             124           -25.7           5.791
             125          -14.79           7.566
             126           17.42           5.937
             127           108.2           8.792
APV               20              11               7               5
               0           197.6           43.62
               1          -68.95           37.62
               2          -25.75           34.64
               3          -23.76           34.95
               4          -196.4           12.07
               5          -128.2            9.16
               6          0.8946           9.083
               7           11.82           7.452
               8          -66.57           8.062
               9          -30.16           6.094
              10           34.81            6.96
              11           21.96           7.248
              12          -83.82           8.198
              13          -15.82           6.067
              14           44.83           6.819
              15           70.84           7.876
              16          -18.34           7.039
              17          -70.96           7.523
              18           21.11           8.777
              19           32.75           6.355
              20          -80.25           8.039
              21          -51.88           6.364
              22           43.26           6.408
              23           34.01           6.162
              24          -47.96           7.328
              25          -35.62           6.307
              26           49.44           5.994
              27            31.9            6.57
              28          -47.84           6.836
              29          -16.99           6.355
              30           50.19           6.153
              31           68.08           7.408
              32          -49.07           8.357
              33          -88.43           8.232
              34           24.58           6.432
              35           43.34           7.097
              36          -50.12           7.926
              37          -45.95            6.26
              38            53.4           6.897
              39           43.35           7.311
              40          -53.12           8.232
              41          -23.38           6.008
              42           38.88           7.331
              43           47.48           7.837
              44          -68.73           8.429
              45          -6.861           7.232
              46              52           6.769
              47           62.23           8.505
              48          -36.58            7.66
              49          -70.41           7.507
              50           13.91           7.793
              51           36.22           6.035
              52          -56.35           7.699
              53          -50.37           6.432
              54           39.58           6.209
              55           37.68           6.096
              56          -45.79           7.165
              57          -25.95           6.278
              58            34.2           6.277
              59           60.53           6.891
              60          -35.32           6.383
              61          -13.37            6.71
              62           51.89           6.006
              63           89.73           8.262
              64           -45.9             7.9
              65          -75.43           7.768
              66           26.91           7.636
              67           36.12           7.027
              68          -75.82           8.295
              69          -72.83           6.905
              70           42.82           7.146
              71           28.18           7.038
              72          -49.56           7.976
              73          -15.52            5.73
              74           61.71           6.618
              75           55.93           7.417
              76          -53.04            7.71
              77          -2.403           6.193
              78           45.34           6.333
              79           82.72           8.456
              80          -44.08           8.004
              81          -51.94           6.468
              82           38.74           6.969
              83           43.74           6.046
              84          -52.77           7.927
              85          -42.56           6.065
              86           37.05           6.012
              87           55.94           6.261
              88          -43.37           6.968
              89          -22.41           6.171
              90           46.66           5.677
              91           51.16           6.802
              92          -55.46           6.972
              93          -13.31           6.943
              94           38.51           5.636
              95           94.33            8.16
              96          -40.88           7.943
              97          -55.08           6.638
              98           34.21           7.393
              99            47.3           7.436
             100          -51.02           7.816
             101          -50.39           6.128
             102           30.92           6.763
             103           44.94           7.128
             104          -49.15           8.054
             105          -7.651           6.547
             106           50.67           6.742
             107           67.32           7.799
             108          -48.77           7.386
             109           19.06           6.836
             110           53.04           6.822
             111           111.7            9.15
             112          -43.56           7.777
             113          -64.99           6.952
             114           32.26           6.617
             115           17.57           5.855
             116          -70.77           7.958
             117           -27.1           5.746
             118           43.39           5.827
             119           24.69           5.985
             120          -55.53            7.36
             121          -24.75           6.018
             122           39.75           5.769
             123           64.46           7.309
             124          -42.12           6.459
             125         -0.3107           7.478
             126           49.41           6.356
             127           118.9           9.207
APV               20              11               7               6
               0           98.43           40.67
               1          -30.22           35.43
               2            17.2           33.04
               3          -4.206            33.3
               4          -230.2           11.31
               5          -63.77            7.89
               6          -13.99           8.686
               7           12.58           7.474
               8          -101.9           6.546
               9          -11.26           6.283
              10            38.7           6.826
              11           48.03           7.391
              12          -73.12           7.227
              13           17.29            6.19
              14           41.47           6.709
              15           50.05           7.471
              16          -103.8           6.608
              17          -57.93           6.321
              18           22.53           8.242
              19           40.63            6.29
              20          -91.51            6.68
              21          -32.29           6.339
              22          0.8472           6.254
              23            34.4           5.964
              24          -80.87           6.371
              25           5.423           6.412
              26           18.19           5.866
              27           54.99           6.422
              28          -47.94           6.187
              29           46.55           6.546
              30           38.02           5.938
              31           57.35           7.044
              32            -111           6.704
              33          -39.23           6.667
              34           26.94            6.44
              35           57.13           7.196
              36          -100.3           6.708
              37          -5.368           6.098
              38           44.76           6.687
              39           36.82           7.256
              40           -85.9           6.841
              41           17.75           6.275
              42              42           7.143
              43            69.4           7.708
              44          -55.19           6.704
              45           30.15           7.361
              46           24.24           6.669
              47            45.8           8.095
              48          -112.1           6.445
              49          -38.02           6.201
              50           10.82           7.262
              51           49.62           6.075
              52          -79.88           6.463
              53        0.005134           6.269
              54           5.103           6.107
              55           41.41            5.95
              56          -86.11           6.245
              57           0.541           6.329
              58           42.82           6.171
              59              53           6.586
              60          -60.11           5.958
              61           26.65           6.676
              62           49.75            5.86
              63           70.46           7.857
              64          -98.58           6.643
              65          -49.55           6.224
              66           21.94           7.358
              67           50.61            7.21
              68          -85.45           6.702
              69          -10.61           5.874
              70           26.57           7.105
              71              44           7.136
              72          -88.75           6.784
              73           36.95           6.039
              74           32.67           6.631
              75           66.04           7.409
              76          -65.52           6.352
              77           14.68           6.333
              78           25.44           6.416
              79           61.06           8.147
              80           -87.8           6.636
              81          -13.49           6.251
              82           21.98           6.729
              83           34.76           6.055
              84          -87.36           6.635
              85          -3.738           6.252
              86           19.11           5.936
              87           46.12           6.147
              88           -91.9           6.155
              89           27.98           6.374
              90           48.76           5.748
              91           61.28           6.684
              92          -60.92           5.976
              93           19.69           6.822
              94           38.13           5.611
              95           63.92            7.69
              96          -101.5            6.62
              97          -30.02             6.1
              98           38.64           7.581
              99           40.66           7.751
             100          -82.09           6.528
             101          -1.692           5.948
             102           24.24           6.645
             103           48.18           7.245
             104          -72.49           6.984
             105            30.3            6.87
             106           57.81           6.785
             107           60.01           7.751
             108          -41.17           6.241
             109           38.06           7.001
             110           62.09            6.84
             111           73.18            8.67
             112          -87.15           6.369
             113          -13.35           6.082
             114           28.91           6.344
             115           32.17           5.913
             116          -73.62            6.46
             117           14.59           6.043
             118           10.16           5.653
             119           53.89            6.07
             120          -51.67           6.247
             121           14.28            6.15
             122           42.06             5.7
             123           64.58           7.082
             124          -38.99           5.857
             125           33.54           7.032
             126           44.77           6.071
             127            92.3           8.815
APV               20              11               7               7
               0           121.7           41.05
               1          -11.25           35.86
               2          -15.87           33.65
               3          -42.76           33.53
               4          -183.6           11.82
               5          -50.92           8.274
               6           1.848           8.038
               7          -3.486           8.357
               8           -61.2           9.284
               9          -2.367           10.14
              10            27.4           7.055
              11           12.72           8.323
              12          -26.48            7.65
