#Fri Sep  9 21:31:18 2022
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               25              11               2               0
             104           -52.9           22.76
             105          -7.813           9.058
             106           19.88            22.3
             107           58.75           10.77
             108          -41.92           22.75
             109           13.69           23.91
             110           18.74           9.658
             111           85.11           12.29
             112          -59.73           9.927
             113          -4.512            21.4
             114           14.92           23.13
             115           44.84           26.02
             116          -35.84           11.02
             117          -10.83           7.631
             118          0.8307            11.1
             119           40.13           22.42
             120          -38.27           14.15
             121          -15.76           8.692
             122           1.855           11.03
             123           48.32           23.62
             124           -36.9           9.644
             125          -5.572           23.61
             126            22.3           26.04
             127           117.2           12.76
APV               25              11               2               4
               0           165.6           31.54
               1          -42.21           24.86
               2          -17.29           23.45
               3           14.54           21.73
               4          -158.9           10.27
               5          -94.88           8.917
               6           -16.7           9.735
               7           60.16            8.49
               8          -53.23           7.943
               9          -51.79           7.264
              10           21.27           8.144
              11           65.23            8.25
              12          -81.98           7.186
              13          -38.23           7.345
              14            30.9           7.596
              15           100.4           8.342
              16          -47.52           25.38
              17          -66.59           6.332
              18           1.848            27.7
              19           37.98           7.044
              20           -62.9           7.233
              21          -59.53           6.472
              22           -9.52           8.909
              23           66.06           6.784
              24          -58.97            25.5
              25           -56.7           6.784
              26           25.15           7.911
              27            72.4           7.356
              28          -66.27           6.466
              29          -28.17           7.236
              30           35.82           6.695
              31           121.1           7.727
              32          -26.69            9.95
              33           -50.3           7.549
              34          -1.304           9.333
              35            56.8           8.123
              36           -69.2           7.481
              37          -70.86           7.181
              38           30.28           9.696
              39           53.12           7.927
              40          -59.65           8.096
              41          -42.61           10.54
              42            27.2           25.84
              43           84.95           7.594
              44          -60.26           7.552
              45          -32.48           7.236
              46           47.51           7.472
              47           111.6           9.155
              48          -58.61           9.539
              49          -60.64            6.31
              50          -7.691           10.01
              51           46.01           6.974
              52          -62.44           7.206
              53          -50.24           6.198
              54            3.95           7.322
              55           83.71           6.359
              56          -60.52           9.164
              57          -49.77           6.649
              58           32.73           8.397
              59           82.93           7.506
              60             -59           6.159
              61          -40.62           7.527
              62           57.88            6.61
              63           105.8           7.967
              64          -52.34           8.273
              65          -44.15           15.75
              66           12.97           9.731
              67           39.86           8.968
              68          -51.45           7.643
              69          -55.06           8.359
              70           20.47           9.506
              71           75.17           8.219
              72          -60.79           9.651
              73           -47.8           9.354
              74            32.4           8.352
              75             106           9.112
              76          -58.86           8.052
              77          -28.03           6.611
              78            37.5            8.39
              79           138.6           9.645
              80          -39.79           8.727
              81          -54.38           8.094
              82           22.13           8.946
              83           48.67           6.889
              84          -54.89           7.613
              85          -59.26           6.985
              86          -2.112           7.054
              87           60.81           6.744
              88          -42.16            8.82
              89          -51.98            26.2
              90           28.32           6.725
              91           122.4           7.589
              92          -44.08           8.107
              93          -58.14           8.386
              94            40.5           6.888
              95           131.9            9.29
              96          -46.47           9.524
              97          -58.15           7.645
              98           14.86           9.346
              99           45.98           8.997
             100          -68.19           7.759
             101          -58.63           8.556
             102           6.934           8.194
             103           72.33           8.374
             104          -53.05           7.294
             105          -38.63           9.316
             106           38.44           8.209
             107           76.44           9.142
             108          -49.58             7.4
             109          -41.21           7.186
             110           61.68           7.832
             111           135.6           12.58
             112          -56.11           10.27
             113          -52.44           26.22
             114           4.976           8.855
             115           45.92           7.125
             116          -64.39           8.058
             117          -47.06           6.217
             118           20.35           6.847
             119           83.76           6.786
             120          -60.74           6.857
             121           -56.9           26.41
             122           25.05           6.859
             123           105.9           8.079
             124          -61.14           7.587
             125             -26           9.461
             126           48.38           7.182
             127           171.9           28.08
APV               25              11               3               0
               0           167.2           35.93
               1          -1.154           26.48
               2          -9.056           25.03
               3           -5.54            22.9
               4          -143.3           12.52
               5          -74.17           9.478
               6          -17.07           12.46
               7           8.798           9.885
               8          -34.64           9.583
               9          -33.64           8.143
              10           7.883           10.09
              11           55.94           10.06
              12          -26.21           8.938
              13          -11.66           7.977
              14            7.81           9.648
              15           68.63           9.895
              16          -19.51           18.06
              17           -35.6           6.882
              18          -20.21           10.06
              19           18.54           20.74
              20          -42.03           19.88
              21          -38.18           19.44
              22          0.7573           6.591
              23           30.93           6.971
              24          -43.83           17.06
              25          -53.02           6.642
              26           -4.13           7.791
              27           54.68           19.67
              28          -24.66            19.7
              29          -52.38           6.445
              30           6.574           6.815
              31           92.66           9.045
              32          -31.04           17.27
              33          -37.28           7.348
              34           3.932           10.23
              35           31.66            9.66
              36          -46.33           9.015
              37          -43.98           8.028
              38          -5.392           10.46
              39           17.13           9.469
              40          -37.47           9.142
              41          -23.26           8.155
              42            10.7           10.54
              43           64.16           10.26
              44          -21.64           8.016
              45          -17.66           9.316
              46           28.07             9.4
              47           67.93           10.23
              48          -24.99           17.94
              49          -32.49           6.835
              50           7.336           19.92
              51           38.18           22.53
              52          -35.65           20.81
              53          -27.84           6.277
              54           1.458           6.803
              55           41.65           7.995
              56          -43.36           16.69
              57          -29.01           6.734
              58           20.46           19.69
              59           79.41           7.967
              60          -50.82           18.69
              61          -16.93           6.706
              62           19.94            7.09
              63           89.75           10.23
              64          -6.433           10.02
              65          -27.12           8.825
              66         -0.4223            12.6
              67           52.43            10.3
              68          -40.24           9.681
              69          -18.12           7.679
              70          -10.36           10.95
              71           35.46           9.335
              72          -37.42            9.29
              73          -39.43           8.001
              74           -4.94           10.43
              75           44.99           10.06
              76          -28.26           7.804
              77          -30.78           7.947
              78           18.54           9.414
              79           86.07           10.73
              80          -41.33           17.03
              81          -27.76           6.883
              82            10.6           7.857
              83           30.38           20.78
              84             -43           19.77
              85          -30.64           6.417
              86          -3.716           6.835
              87           60.14           7.694
              88          -35.46            16.8
              89          -23.65            18.6
              90           10.32           21.93
              91           54.14            7.69
              92          -41.49            6.95
              93          -20.26           7.667
              94           16.47           7.705
              95           86.01           11.42
              96          -23.19           10.21
              97          -33.88           8.124
              98         -0.6559            11.8
              99           44.07           10.29
             100          -48.65           8.994
             101          -33.29           7.534
             102          -19.02           10.38
             103           62.09           9.589
             104          -24.83           8.626
             105          -14.39           9.471
             106           13.19           10.18
             107           63.49           10.39
             108          -35.55           7.623
             109          -11.73           9.268
             110           26.07           9.545
             111           120.9           11.78
             112          -29.58           17.22
             113          -29.52           6.734
             114            1.21           7.576
             115           32.45           7.819
             116             -48           18.22
             117          -27.52           6.566
             118           21.76            7.11
             119           51.36           7.995
             120          -29.33            17.9
             121          -21.57           19.43
             122           10.78           6.412
             123           60.59            9.24
             124          -26.26           18.48
             125          -18.58           20.64
             126           27.78           6.667
             127           118.8           21.17
APV               25              11               3               1
               0           64.72           45.63
               1          -4.946           24.41
               2           2.138           23.43
               3          -3.569           20.62
               4          -181.9           11.34
               5          -67.11           12.67
               6          -26.64           13.39
               7           32.08           8.999
               8          -90.72           9.803
               9          -25.32           10.01
              10          -6.592            9.05
              11           86.67            9.38
              12          -66.06           8.638
              13           4.065           8.771
              14           33.64           9.033
              15            73.7            9.89
              16          -63.88           34.97
              17          -13.22           6.904
              18          -19.48           14.89
              19           56.88           7.722
              20          -73.42           9.562
              21          -26.61           32.87
              22           7.864           8.689
              23           73.01           7.325
              24           -71.7           9.526
              25           14.08           34.76
              26            22.6           7.475
              27           54.94           33.88
              28          -64.72           7.578
              29          -7.806           7.581
              30           24.36           7.224
              31           106.6           8.915
              32          -85.21           11.27
              33          -35.74           9.163
              34          -16.87           10.56
              35           34.74           9.174
              36          -83.58           9.722
              37          -22.76            13.4
              38           4.087           9.851
              39           55.48           9.103
              40          -79.31           9.152
              41          -25.23           10.06
              42           18.79           10.19
              43           75.52           9.448
              44          -70.45            8.08
              45          -1.617            9.16
              46           13.03           8.465
              47           108.4           10.52
              48          -73.06           11.39
              49          -32.57           7.678
              50          -4.889           11.86
              51           38.94           7.694
              52          -82.11           9.853
              53          -22.94            8.36
              54         -0.3321           33.61
              55           66.63           7.555
              56          -86.47           8.923
              57          -22.17           6.994
              58           6.767           7.472
              59            93.7           8.657
              60          -59.44           8.241
              61          -3.899           8.271
              62           28.69           6.969
              63           95.22           34.85
              64          -65.94           8.674
              65          -49.27           7.741
              66           5.416           13.19
              67           68.54           8.907
              68          -87.79              10
              69          -17.63           9.304
              70             5.2           11.66
              71           56.35           8.674
              72          -92.42           9.429
              73          0.9942           9.916
              74           16.55           9.331
              75           91.73           9.653
              76          -52.49           7.512
              77           14.45           8.665
              78           22.26           8.392
              79           107.4           10.64
              80          -64.17           10.77
              81          -22.33           8.736
              82          -5.255           10.46
              83           45.68           7.362
              84          -66.94           9.764
              85           -8.62           8.045
              86           8.618           7.895
              87           53.29           7.408
              88          -68.77           9.483
              89          0.6536           7.403
              90           26.46           7.207
              91           87.25           8.645
              92          -49.15           8.241
              93          -12.06           9.415
              94           35.12           6.931
              95           124.1           34.82
              96          -71.66           9.603
              97          -44.35           8.357
              98          -15.14           11.44
              99           56.34           9.262
             100          -93.82           9.968
             101          -8.069            9.06
             102         -0.5781           10.13
             103           76.23           9.225
             104           -65.3           9.301
             105          -1.752           10.03
             106           10.39           9.158
             107           94.46           10.06
             108          -51.39           7.568
             109           5.108           9.608
             110           29.15           8.838
             111           129.2           35.37
             112          -63.16           9.601
             113          -13.14           7.936
             114          -2.086           9.573
             115              54           7.661
             116          -71.91           10.21
             117           -6.83           7.577
             118           12.05           7.439
             119           79.89           7.793
             120          -49.42           9.103
             121          -8.117           7.738
             122           32.15           7.206
             123           97.56           34.36
             124          -55.55            7.21
             125          -15.01           36.24
             126           20.07            7.84
             127           159.3           37.37
APV               25              11               3               2
               0           105.3           30.43
               1          -12.71           25.54
               2          -20.51           23.75
               3          -11.08           21.32
               4            -154           9.497
               5          -73.51           7.058
               6           -7.14           10.62
               7           21.22            7.33
               8          -62.61           7.415
               9          -21.69           6.486
              10           16.28           8.318
              11           37.47           7.482
              12          -39.55           6.748
