#Thu May  9 21:39:56 2024
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
          20          11           7           0         461.34         7.4459
          20          11           7           1         523.55         13.846
          20          11           7           2         575.46         9.4783
          20          11           7           3         582.28         14.536
          20          11           7           4         480.83         13.286
          20          11           7           5         281.94         10.951
          20          11           7           6         567.02         8.5305
          20          11           7           7         472.32         12.115
          20          11           7           8         467.72         13.746
          20          11           7           9         552.37         10.976
          20          11           7          10            512         9.1537
          20          11           7          11         528.57         9.5042
          20          11           7          12         436.21         14.433
          20          11           7          13          425.7         10.446
          20          11           7          14         532.83         14.021
          20          11           8           0          339.9          9.924
          20          11           8           1         487.82         11.528
          20          11           8           2         517.49         8.5902
          20          11           8           3         374.21         8.7513
          20          11           8           4         377.39         16.861
          20          11           8           5         437.62         11.894
          20          11           8           6         540.66         9.9038
          20          11           8           7         526.01         9.8921
          20          11           8           8         478.57         9.8999
          20          11           8           9         603.86         10.066
          20          11           8          10         331.21         8.5156
          20          11           8          11         420.67         8.6614
          20          11           8          12         432.38         16.001
          20          11           8          13         458.95         11.653
          20          11           8          14         471.49         10.759
          20          11           9           0         401.41         8.9092
          20          11           9           1         578.28         8.8372
          20          11           9           2         493.11         8.0706
          20          11           9           3         418.88         6.2463
          20          11           9           4         550.69         12.266
          20          11           9           5         485.37         11.192
          20          11           9           6         492.56          10.85
          20          11           9           7         515.56         15.946
          20          11           9           8         526.29         10.961
          20          11           9           9         353.74         10.215
          20          11           9          10         454.13         10.976
          20          11           9          11         556.58         14.135
          20          11           9          12         493.42         12.552
          20          11           9          13         441.24         11.201
          20          11           9          14         516.77         11.554
          20          11          10           0         295.87         20.485
          20          11          10           1          463.1         19.051
          20          11          10           2         331.26         15.987
          20          11          10           3         1210.1         9.2228
          20          11          10           4         263.09         12.529
          20          11          10           5         496.41         15.578
          20          11          10           6         324.22         17.144
          20          11          10           7         536.66          18.12
          20          11          10           8         483.69         10.247
          20          11          10           9          393.5         9.5146
          20          11          10          10         536.85         10.755
          20          11          10          11         347.52         14.424
          20          11          10          12         524.06         14.815
          20          11          10          13         503.71         12.121
          20          11          10          14         468.01         14.628
          20          11          16           0          390.2         20.666
          20          11          16           1          427.3         24.295
          20          11          16           2         476.39         25.685
          20          11          16           3         475.29          24.23
          20          11          16           4         662.78         37.573
          20          11          16           5         576.98         42.788
          20          11          16           6         552.19         45.465
          20          11          16           7         617.01         52.121
          20          11          16           8         458.44         39.718
          20          11          16           9         623.25          42.22
          20          11          16          10         442.14         43.864
          20          11          16          11         588.38         50.264
          20          11          16          12         566.32         53.213
          20          11          16          13         595.61         58.636
          20          11          16          14         560.66         61.361
          20          11          17           0         526.44         64.231
          20          11          17           1         369.16         67.798
          20          11          17           2         551.97         65.575
          20          11          17           3          818.5         33.531
          20          11          17           4          764.7         77.946
          20          11          17           5         795.11         87.804
          20          11          17           6         863.46         77.248
          20          11          17           7          834.5         83.443
          20          11          17           8         761.61         91.513
          20          11          17           9         791.97         69.548
          20          11          17          10         817.43         53.332
          20          11          17          11         790.38         29.147
          20          11          17          12         585.74         58.306
          20          11          17          13         575.96         58.971
          20          11          17          14         394.81         59.481
          20          11          18           0         545.93         26.688
          20          11          18           1         428.01         25.286
          20          11          18           2         538.76         25.613
          20          11          18           3         555.54         27.802
          20          11          18           4         406.71         33.634
          20          11          18           5         454.67         41.296
          20          11          18           6         471.14         43.631
          20          11          18           7         557.33         41.125
          20          11          18           8         433.53         24.584
          20          11          18           9         463.36         57.805
          20          11          18          10         522.62         64.139
          20          11          18          11         523.34         69.329
          20          11          18          12         541.43           60.1
          20          11          18          13         436.89         58.029
          20          11          18          14         483.14         66.445
          20          11          19           0          409.2         76.616
          20          11          19           1         507.75         81.009
          20          11          19           2         489.49         87.829
          20          11          19           3         562.28         82.697
          20          11          19           4         406.49         83.972
          20          11          19           5         529.26          90.98
          20          11          19           6         516.28          82.57
          20          11          19           7         571.91         78.311
          20          11          19           8         522.27         37.749
          20          11          19           9            503         54.996
          20          11          19          10         483.31         72.697
          20          11          19          11         648.16         78.981
          20          11          19          12         466.96         73.049
          20          11          19          13         486.87         76.965
          20          11          19          14         536.48         75.505
          20          11          11           0         499.64         7.0401
          20          11          11           1         574.05         12.185
          20          11          11           2         547.68         8.7935
          20          11          11           3         542.33         9.7841
          20          11          11           4         624.03          20.22
          20          11          11           5         580.29         14.124
          20          11          11           6         448.23          12.09
          20          11          11           7         429.67         12.704
          20          11          11           8         316.37         19.244
          20          11          11           9         507.59         17.407
          20          11          11          10         570.09         16.501
          20          11          11          11         379.44         15.137
          20          11          11          12         518.97         30.434
          20          11          11          13         505.38         29.318
          20          11          11          14         495.29         26.226
          20          11          12           0         517.15         30.524
          20          11          12           1         519.69         30.872
          20          11          12           2         491.58         31.249
          20          11          12           3         529.42         31.941
          20          11          12           4         435.96         35.128
          20          11          12           5         534.92         40.388
          20          11          12           6         537.12         36.834
          20          11          12           7         333.88         37.561
          20          11          12           8         442.56         25.978
          20          11          12           9            240         20.995
          20          11          12          10         364.34         17.317
          20          11          12          11         264.99         24.171
          20          11          12          12         553.11         28.527
          20          11          12          13         383.43          28.26
          20          11          12          14         577.59         23.964
          20          11          13           0         481.42         8.3822
          20          11          13           1         515.76         8.8199
          20          11          13           2         553.66         6.7883
          20          11          13           3         489.35         7.3666
          20          11          13           4         510.71         13.941
          20          11          13           5         513.92         12.488
          20          11          13           6         530.25         10.383
          20          11          13           7         478.63         10.373
          20          11          13           8         503.38         15.955
          20          11          13           9          586.5         15.112
          20          11          13          10          508.3         15.654
          20          11          13          11          489.1          14.31
