#Fri Sep  2 15:54:16 2022
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               25              11               2               0
               0              99           36.07
               1          -32.97           27.39
               2           8.017           29.78
               3           22.08           23.45
               4          -202.3           20.69
               5          -88.21           9.648
               6         -0.2831           16.52
               7           38.01           13.64
               8          -91.18           13.06
               9          -54.87           11.04
              10           25.59           11.47
              11           82.85           10.83
              12          -77.47           14.57
              13          -41.78           9.688
              14           23.68           10.32
              15           86.01            11.6
              16          -56.96           19.94
              17          -82.38           10.27
              18           19.22           21.66
              19           51.23            8.26
              20          -85.25           16.12
              21          -49.09           9.103
              22           27.45           20.15
              23           84.79           9.318
              24          -70.28           11.03
              25          -34.18            9.38
              26           14.27           8.638
              27           90.85           10.85
              28          -81.46           19.16
              29          -49.83           8.304
              30            60.5           8.025
              31            78.8           12.87
              32          -45.59            19.9
              33          -51.72            9.43
              34           29.58           20.48
              35           56.26           9.494
              36          -81.07           20.62
              37          -52.65           10.21
              38           33.82           12.47
              39           73.72           12.75
              40          -80.83           11.49
              41          -26.14           13.35
              42           53.27           11.95
              43           73.02           11.06
              44          -64.09            14.3
              45          -15.64           13.05
              46           33.61           10.08
              47           92.97           20.71
              48           -58.6           22.37
              49          -59.64           7.324
              50           4.178           22.56
              51           57.73           7.842
              52          -81.06           17.75
              53          -60.43           18.79
              54           28.61           8.501
              55           65.44           20.65
              56          -77.41           9.357
              57          -22.92           21.15
              58           30.82           8.053
              59           79.11           9.463
              60          -69.04           19.52
              61          -20.04           22.27
              62           55.34           7.673
              63            80.6           13.98
              64          -76.42           21.35
              65          -60.82           11.18
              66          -1.042           19.22
              67           58.36           11.52
              68           -77.2           21.03
              69          -51.74           13.23
              70           33.33           12.77
              71           67.73           9.716
              72          -75.21            10.8
              73          -32.98           13.79
              74           52.14           10.59
              75           71.03              11
              76          -66.06           15.13
              77          -14.43           15.23
              78           40.91           10.49
              79           100.9            17.7
              80          -56.56           20.37
              81          -44.09           8.183
              82           13.24           21.98
              83           43.32           23.33
              84           -82.3           23.84
              85           -38.8           21.83
              86           24.15           23.32
              87           71.67           8.052
              88          -48.68           10.38
              89          -33.31           9.852
              90           50.69           9.278
              91           81.04           11.53
              92          -66.63           11.29
              93          -4.467           19.34
              94           65.29           7.881
              95           94.59           22.06
              96          -85.69           22.11
              97          -53.76           7.644
              98           25.16           18.39
              99           70.55           15.09
             100          -92.73           18.27
             101          -25.22           11.66
             102           36.85           13.11
             103           72.73           9.992
             104          -86.23           10.32
             105          -21.31            11.1
             106            38.1           10.49
             107             103           11.38
             108           -55.3           12.34
             109          -5.499           17.38
             110           60.74           12.71
             111           115.8           21.53
             112          -78.91            17.4
             113          -46.19           9.181
             114           31.62           21.06
             115            61.5           23.46
             116          -81.97           13.12
             117          -4.283           8.916
             118           48.38           8.466
             119           76.79           9.437
             120          -66.57           11.47
             121          -25.14           9.036
             122           58.42           8.535
             123           90.58           10.93
             124           -58.1           23.56
             125          -7.896           22.39
             126           57.15           23.97
             127           115.5           24.99
APV               25              11               2               1
               0           135.4           40.03
               1           13.24           26.29
               2             -29           33.47
               3          -15.19            23.5
               4          -141.9           11.08
               5           -67.8           8.645
               6          -24.77           23.34
               7           33.07           8.573
               8          -44.79           7.948
               9          -25.54           7.259
              10            5.34           24.83
              11           51.65           8.534
              12          -31.03           9.517
              13          -23.11           7.009
              14           16.79           9.305
              15           49.77            9.63
              16           -19.8           10.85
              17          -40.78           7.219
              18          -12.53            25.1
              19           33.71           26.64
              20          -54.42           27.48
              21          -34.39           6.155
              22          -4.639            11.6
              23           65.69           7.726
              24          -33.47           7.869
              25          -16.05           8.099
              26         0.05827            14.2
              27           44.02           8.505
              28          -15.92            7.03
              29          -24.18           7.657
              30           23.21           9.731
              31           45.72           8.344
              32          -17.19           9.043
              33          -13.68           8.015
              34           -8.11           23.83
              35           29.28           9.326
              36          -31.32            9.07
              37          -37.49           6.736
              38          -13.76           24.01
              39           32.57           7.921
              40          -48.71           7.533
