#Thu Oct  6 16:50:41 2022
# Copy file into sbs-onl@sbsvtp3:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               25              11               2               0
              65          -48.67           13.31
              66           27.97           15.43
              67           44.71            12.3
              68          -64.82           15.59
              69          -31.28           14.73
              70           59.27           11.48
              71           48.77           11.37
              72          -58.96           14.71
              73          -10.33           15.75
              74           49.42           10.46
              75           71.22           9.939
              76          -53.44           11.09
              77          -11.89           14.95
              78              71            9.32
              79           78.45           15.69
              80          -62.52           10.29
              81          -51.78           21.91
              82           -1.29           9.474
              83           39.55           8.187
              84          -72.05           22.44
              85          -48.35           23.97
              86           27.26           7.527
              87           60.19           7.765
              88          -65.64           22.69
              89          -30.95           23.25
              90           50.34           7.469
              91           60.33           8.496
              92          -40.26           23.12
              93          -20.64           23.29
              94           63.01           7.108
              95            78.9           24.35
              96          -49.08           8.745
              97           -21.6           13.52
              98           23.01           14.71
              99           53.57            10.2
             100          -76.82           15.23
             101          -38.54           14.35
             102           13.94           10.68
             103           43.14           9.011
             104          -59.69           14.36
             105          -38.84           11.99
             106           36.68           9.929
             107           62.14           10.07
             108          -52.19           12.78
             109          -1.737           22.99
             110           49.55           8.408
             111             104           17.35
             112          -64.56           9.894
             113          -52.26           23.03
             114           25.94           23.35
             115            66.4           7.579
             116          -63.17           23.64
             117          -38.41           24.67
             118           26.06           7.182
             119           42.99            7.91
             120          -78.26           22.78
             121          -20.18           8.701
             122           54.26           8.643
             123           57.92           9.721
             124          -36.83           22.74
             125          -21.58           23.73
             126           44.88           6.684
             127           133.6           24.99
APV               25              11               2               3
               0           136.8           37.98
               1           8.036           25.76
               2          -5.036           30.84
               3           2.974           22.49
               4          -155.6           12.17
               5          -33.11            13.2
               6           -30.1           17.64
               7           8.173            13.9
               8          -64.18           21.41
               9           -28.4           8.336
              10          -13.99           22.29
              11           5.997           10.48
              12          -42.08           23.04
              13          -11.18           7.839
              14           28.45           10.01
              15           54.97           13.33
              16          -5.768           22.81
              17          -28.19           8.714
              18          -32.88           23.46
              19           10.19           7.972
              20          -44.65           10.37
              21           -34.9           9.576
              22          -21.22           21.35
              23           45.03            8.73
              24          -55.85           11.37
              25           7.036           8.909
              26           9.452           11.17
              27           56.71           11.16
              28          -45.36           13.64
              29           -11.6           9.099
              30          -15.48           9.018
              31           66.02           10.41
              32          -23.47           21.84
              33          -36.08           8.436
              34          -13.53           22.76
              35           19.88           8.654
              36          -63.37           22.28
              37          -8.645           7.991
              38           3.276           14.42
              39           46.91           10.69
              40          -33.72            11.1
              41            32.2           11.24
              42           15.45              12
              43           45.33           10.66
              44          -49.09           21.46
              45           2.014           9.194
              46           13.56           11.33
              47           77.92           10.47
              48          -14.14           22.68
              49          -25.57            8.67
              50          -5.385           23.43
              51           31.37           7.609
              52          -35.77           10.57
              53          -20.49           9.078
              54          -9.931           22.17
              55           44.16           8.299
              56           -51.8           11.92
              57          -5.613           8.451
              58           15.95           9.521
              59           43.87           10.62
              60          -29.75           13.94
              61          -16.55           10.01
              62           20.66           22.82
              63           83.87           9.055
              64          -16.81           13.33
              65          -24.84           12.66
              66          -20.25           21.85
              67           12.28           9.915
              68          -37.53           10.91
              69          -11.03           8.401
              70          -11.99           13.15
              71           37.99           10.96
              72           -30.4           22.27
              73           9.568           9.872
              74           14.36           10.79
              75           69.82           10.26
              76          -22.64           22.26
              77          -10.77           12.08
              78           22.82           11.93
              79           94.25            10.8
              80          -36.19           10.71
              81          -37.79           10.85
              82          -2.537           22.29
              83           41.76            8.19
              84          -31.99           10.91
              85          -8.011           8.409
              86           6.723           8.922
              87           38.42           10.07
              88          -44.57           13.98
              89          -18.36           9.148
              90          -9.726           11.35
              91           71.03           10.59
              92          -38.97           13.45
              93          -20.41           21.45
              94           3.682           7.901
              95           76.08           10.34
              96          -29.25           10.02
              97          -2.835           11.08
              98          -15.52           19.98
              99           36.16           13.54
             100          -58.26           20.39
             101          -26.29           7.546
             102          -2.745           11.34
             103            50.9           11.74
             104          -53.25           22.55
             105          -7.195           9.097
             106            20.9           22.08
             107           60.56           11.13
             108          -42.56           22.51
             109           14.09           23.56
             110           18.28           9.875
             111           83.34           12.06
             112          -56.05           9.798
             113          -4.574           21.12
             114            14.6           22.79
             115           44.94           25.64
             116          -36.55           10.95
             117          -11.36           7.624
             118          0.2781           11.22
             119           40.28           22.14
             120          -40.32           13.99
             121          -17.64           8.667
             122           1.984           11.11
             123           48.47           23.33
             124          -38.16           9.454
             125          -7.206           23.51
             126           21.32           25.78
             127           116.8           11.22
APV               25              11               2               4
               0           156.8           31.36
               1           -46.7           24.89
               2          -19.08           23.49
               3           20.21           21.85
               4          -158.4           10.45
               5          -100.4           9.002
               6          -15.52            9.53
               7           67.05           8.343
               8          -61.66           8.174
               9          -56.78           7.445
              10            22.8           8.109
              11           78.67           8.291
              12          -88.54           7.376
              13          -42.08           7.493
              14           32.31           7.621
              15           110.4            8.24
              16          -45.76           25.08
              17          -69.21           6.501
              18           3.541           27.15
              19            43.2           7.108
              20          -63.75           7.463
              21          -66.57            6.54
              22           -12.4           8.806
              23           70.83           6.868
              24          -59.31              25
              25          -60.95           6.687
              26           25.42           7.917
              27           84.54           7.466
              28          -72.05           6.496
              29          -33.99           7.181
              30           36.93           6.801
              31           127.9           7.737
              32          -31.75            10.2
              33          -54.85           7.787
              34          -1.254           9.398
              35            62.9           7.961
              36          -71.02           7.835
              37          -76.92           7.394
              38           31.14           9.613
              39           60.18           7.973
              40           -67.8            8.17
              41          -46.22           11.09
              42           30.39           25.32
              43           98.03           7.603
              44          -65.51           7.543
              45          -36.86           7.327
              46           50.41           7.416
              47           118.1           9.021
              48          -63.27           9.911
              49          -65.13           6.383
              50          -11.77           9.687
              51           51.12           7.011
              52          -65.74           7.361
              53          -57.15           6.248
              54           1.908            7.27
              55           91.04           6.515
              56          -69.58            9.86
              57          -53.97           6.601
              58            32.8           8.329
              59           95.24           7.636
              60          -62.88           6.265
              61          -46.93           7.313
              62           60.71           6.776
              63             110           8.061
              64          -54.09           8.552
              65          -48.63           16.65
              66           13.98           9.623
              67            45.3           8.982
              68          -55.04           7.917
              69          -61.84           8.432
              70           21.07           9.636
              71           84.77            8.19
              72          -69.13           9.824
              73          -50.66           9.634
              74           34.34           8.313
              75           118.9           9.025
              76          -62.38           8.264
              77          -33.44           6.836
              78           39.85           8.429
              79           145.4           9.619
              80          -41.15           8.974
              81          -60.21           8.515
              82           18.84           8.737
              83           52.98           6.969
              84          -60.14           7.842
              85          -65.82           7.007
              86          -4.485           7.034
              87           69.18           6.779
              88          -50.07           8.893
              89          -51.08           25.72
              90           28.76           6.823
              91           134.6            7.64
              92           -46.8           8.352
              93          -65.52           8.143
              94           43.31           7.084
              95           137.3           9.188
              96          -47.25           9.892
              97          -64.44            7.66
              98           15.59           9.224
              99           51.85           9.025
             100          -74.72           7.901
             101          -64.36           8.587
             102           8.212           8.098
             103           82.99           8.251
             104          -60.51           7.342
             105           -41.6           9.337
             106           40.56           8.223
             107           86.94            9.12
             108          -51.17           7.485
             109          -46.27           7.323
             110           67.05           7.671
             111           143.2           12.09
             112          -56.57           10.62
             113          -51.48           25.77
             114           3.048           8.702
             115           51.85           7.242
             116          -72.16           8.203
             117          -52.42           6.197
             118              19           6.987
             119           94.41           6.941
             120          -67.26           6.998
             121          -55.43            25.9
             122           25.94           6.794
             123           116.6           8.193
             124          -62.72           7.799
             125          -32.43           9.088
             126           52.84           7.373
             127           180.3           27.59
APV               25              11               3               0
               0           168.7           38.91
               1           -4.81           26.75
               2          -9.269           25.87
               3          -4.741           23.61
               4          -151.3           13.55
               5          -75.57           10.57
               6          -15.59           13.69
               7           8.694           10.65
               8          -34.94           11.09
               9          -33.96           9.026
              10           9.107           11.34
              11           57.27              11
              12          -30.45           10.26
              13          -12.26           8.888
              14           8.375           10.73
              15           68.92           10.45
              16          -15.96           22.47
              17          -37.25           7.448
              18          -22.25           10.95
              19           20.92           25.22
              20          -39.73           24.56
              21          -36.11           23.95
              22          0.2299           6.992
              23           30.93           7.433
              24          -40.54           18.44
              25          -53.87           7.612
              26          -4.426           8.829
              27           57.81           23.98
              28           -21.9           24.18
              29          -53.59           6.564
              30           6.709           7.278
              31           92.58           9.425
              32          -28.42            21.4
              33          -40.36            8.09
              34           4.115           11.44
              35           32.59           10.88
              36             -52           10.24
              37          -45.16           9.009
              38          -4.562           11.63
              39           17.63           10.17
              40          -39.48           10.52
              41          -23.43           9.142
              42           11.85            11.7
              43           64.83           11.08
              44          -23.88           8.983
              45           -17.9           10.03
              46            29.3           10.54
              47           67.28           10.71
              48          -21.43           22.32
              49          -34.47           7.403
              50            9.97           24.19
              51           40.87           27.53
              52          -32.53           25.61
              53          -28.88           6.454
              54           1.012           7.268
              55           41.31           8.665
              56          -40.72           20.71
              57          -29.45           7.342
              58           23.41           24.02
              59           79.46           8.272
              60          -48.34           23.12
              61          -18.15           7.122
              62           19.77           7.672
              63           88.02            10.9
              64           -8.73           11.56
              65          -30.89           10.16
              66         -0.2542           14.15
              67           52.89           11.51
              68          -43.18           11.16
              69             -19           8.502
              70          -9.861           12.04
              71           36.25           10.13
              72          -40.79           10.71
              73          -40.44           8.976
              74          -4.234           11.74
              75           45.23           10.89
              76          -30.95           8.966
              77          -31.83           8.638
              78           19.57           10.45
              79           84.13           11.29
              80          -39.16           21.23
              81          -28.77           7.481
              82           9.668           8.683
              83           32.72           25.32
              84          -40.29           24.37
              85          -31.63           6.715
              86          -4.496           7.396
              87           60.31           8.181
              88          -32.92           20.85
              89          -21.05           22.84
              90           13.42           26.72
              91           54.17           7.893
              92          -42.85           7.597
              93          -21.88           8.434
              94           16.57           8.672
              95           82.56           12.42
              96          -28.94           11.86
              97          -35.52           9.316
              98         -0.2997           13.21
              99           44.16           11.28
             100          -49.49           10.24
             101          -34.02           8.353
             102          -18.73           11.44
             103           62.86           10.31
             104          -28.87           9.779
             105          -14.61           10.42
             106           14.25           11.41
             107           63.71           11.08
             108          -38.07           8.534
             109           -12.2           10.16
             110           27.28           10.67
             111           117.8           12.67
             112          -27.44           21.41
             113          -30.16           7.276
             114          0.3234           8.342
             115           31.68           8.498
             116          -44.88           22.54
             117          -28.37           7.094
             118           21.54           7.884
             119           51.51           8.612
             120          -26.45            22.2
             121          -18.33           23.78
             122           11.01           6.801
             123           60.96           9.733
             124          -23.39           22.92
             125          -15.43           25.06
             126           28.59           7.122
             127           121.8           25.97
APV               25              11               3               1
               0           65.39           40.63
               1          -4.066           24.23
               2          0.3709           23.13
               3          -5.431           21.18
               4          -183.8            9.78
               5          -64.56           10.05
               6          -29.02           12.47
               7           31.02           9.485
               8          -88.81           7.266
               9          -22.14           7.106
              10          -9.804            9.59
              11           86.93           9.645
              12          -65.05           7.135
              13           5.768           6.492
              14           31.02           9.467
              15           73.63           9.972
              16          -59.19           28.14
              17          -9.281           6.277
              18          -23.46           13.46
              19           54.31           7.248
              20          -72.23           7.451
              21          -24.91           26.84
              22           3.179           8.067
              23           70.69           6.979
              24          -68.77           7.079
              25           16.03           28.22
              26           18.34           7.053
              27            56.9           28.49
              28          -61.22           6.592
              29          -8.141           7.287
              30           20.69           6.925
              31           105.1           8.817
              32          -82.81            8.37
              33          -33.09           6.889
              34          -18.48           9.891
              35           33.04           9.911
              36          -82.73           7.652
              37          -20.05           10.71
              38           1.565           9.677
              39           54.67           9.245
              40          -80.45           7.212
              41          -23.37           6.956
              42              16           10.41
              43            73.9            9.53
              44          -68.76           6.763
              45        -0.02267           7.606
              46           11.06           8.902
              47           109.1           10.03
              48          -68.28           8.225
              49          -28.76           6.351
              50          -8.914           10.63
              51           36.34           7.425
              52          -79.16           7.178
              53          -19.96            6.67
              54          -1.657            28.2
              55           64.27           6.545
              56          -84.62           6.743
              57          -20.51           6.537
              58           2.589            7.09
              59           90.53           9.031
              60          -56.08           6.359
              61          -5.446           7.711
              62           24.81           6.754
              63           99.07           29.46
              64           -64.5           7.294
              65          -49.29             6.3
              66           4.327           11.85
              67           67.62           9.412
              68          -86.97           7.813
              69          -13.94           6.629
              70           2.748           11.09
              71           55.81           8.834
              72          -92.69           7.083
              73           3.172           6.725
              74           14.11           9.831
              75           89.99           9.863
              76           -51.9           6.428
              77           15.13           6.625
              78           19.19           8.834
              79           108.8           10.71
              80           -62.7           8.051
              81          -18.02           6.449
              82          -9.179           9.339
              83            43.3           7.268
              84          -64.22           7.494
              85           -5.17            6.37
              86           3.775            7.17
              87           50.37           7.311
              88          -66.79           6.849
              89           1.796           6.912
              90           22.56           6.773
              91           83.95           9.025
              92          -47.18            6.36
              93           -14.2           8.697
              94           31.47           6.644
              95           127.3            29.2
              96          -69.88            7.46
              97          -41.01           6.311
              98          -17.24           11.13
              99           55.22           9.951
             100          -92.73           7.706
             101          -4.478           6.731
             102          -4.084           10.21
             103           75.29           9.116
             104          -63.87           6.988
             105          0.8796           7.815
             106           7.846           9.765
             107           93.06           10.15
             108          -51.54           6.246
             109           5.234           7.697
             110           27.01            9.37
             111           134.2           29.44
             112          -61.76           7.461
             113           -9.07           6.396
             114          -6.427           8.555
             115           51.64           7.217
             116          -68.92           7.495
             117          -3.851           6.224
             118           7.073           6.941
             119           77.41           7.625
             120          -45.79           6.756
             121            -7.9           6.898
             122           28.24           6.935
             123           100.2           28.78
             124          -53.52           6.319
             125          -14.83           29.68
             126           18.07           6.255
             127           163.9           31.41
APV               25              11               3               2
               0           100.2            30.5
               1          -15.46            25.7
               2          -21.23           23.92
               3          -9.145           21.49
               4          -159.5           9.246
               5          -74.69           7.092
               6          -5.426           9.778
               7           25.61           7.326
               8          -63.45           7.205
               9          -21.86           6.355
              10           18.49            8.06
              11           39.92           7.526
              12          -42.85           6.794
