#Wed Nov  8 15:42:14 2023
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
              17           -48.3           6.667
              18          -35.45           7.034
              19           41.66           7.318
              20          -74.56           7.302
              21             -18           6.804
              22          -7.102           6.782
              23           54.48           7.316
              24          -58.13           7.031
              25          -21.68            6.75
              26           7.426            6.78
              27           72.32           10.07
              28          -41.23           6.711
              29          -26.28           6.676
              30           13.69            6.79
              31           80.46           10.61
              32           -70.2           7.452
              33          -38.02            7.24
              34            2.08            7.58
              35           36.41           8.202
              36          -64.89           7.572
              37          -29.47           6.774
              38           16.36           7.658
              39            58.3           12.97
              40          -63.14           7.598
              41          -8.885           7.321
              42           21.72           8.119
              43           80.44           15.51
              44          -30.82           7.354
              45          -8.093           8.231
              46           9.182           7.899
              47           74.91           9.246
              48          -57.45           7.382
              49          -42.06           6.723
              50          -5.631           6.919
              51           46.83           7.062
              52          -69.94           6.905
              53          -23.17            6.62
              54           17.94           6.674
              55           53.14            9.07
              56          -48.32           6.821
              57          -16.79           6.625
              58           25.39           6.978
              59           75.18           13.95
              60          -31.18           6.522
              61          -22.21            6.56
              62           17.38           9.327
              63           75.01           9.373
              64          -69.97           7.539
              65          -28.68           7.407
              66           5.516           6.748
              67           59.07           7.648
              68          -59.04           7.417
              69          -21.34           6.791
              70           6.071           7.047
              71            59.3           10.55
              72          -36.62           7.522
              73         -0.3154            7.09
              74           5.767           9.102
              75           76.18           10.15
              76          -47.43           7.217
              77          -29.12           6.681
              78           26.39           6.801
              79           97.63           11.23
              80          -66.14           7.215
              81          -42.79           6.596
              82           3.438           6.165
              83           41.67           6.607
              84          -42.69           7.407
              85             -23           6.626
              86           11.85           6.076
              87           65.91           9.624
              88           -47.3           6.633
              89          -18.79             6.6
              90           23.24           5.918
              91           57.84           8.059
              92          -43.54           6.392
              93          -10.74           6.543
              94           14.52           6.025
              95           101.3           9.228
              96          -57.03             7.7
              97          -28.17           6.691
              98           8.497           7.142
              99           50.35           17.06
             100          -46.42           7.479
             101          -41.24           6.464
             102           16.23           6.994
             103           64.51           10.79
             104          -43.59           7.572
             105          -21.42           7.724
             106           39.75           6.985
             107           76.05           9.301
             108          -60.59           6.839
             109          -12.21           7.613
             110           18.08            7.18
             111           83.51           9.218
             112          -46.95           7.324
             113          -17.48           6.611
             114          -8.928           6.083
             115           47.84           6.705
             116          -55.76           6.867
             117          -19.57           6.331
             118           9.776           5.818
             119           70.85           8.979
             120          -54.77           6.625
             121          -20.01           6.442
             122            23.9           9.717
             123           77.39           9.208
             124          -48.49           6.212
             125          -26.95           6.179
             126           56.05           6.567
             127           154.6           9.364
APV               20              11               7               2
               0           142.1           35.21
               1           4.168           30.37
               2          -0.745           27.71
               3          -19.91           26.87
               4          -147.1           10.36
               5          -50.62           7.529
               6          -17.43            8.09
               7          -17.36           7.274
               8          -22.71            6.97
               9          -25.69           6.742
              10           13.69           6.833
              11           7.719           7.469
              12             -37           7.638
              13          -28.97           6.867
              14           38.65           6.727
              15           15.01           7.776
              16          -22.76           7.237
              17          -20.76           6.645
              18          -16.43           7.381
              19           27.13           6.676
              20          -31.44           7.201
              21          -25.05            6.52
              22          -1.575           6.746
              23           12.94           6.676
              24           -9.11            6.72
              25          -14.99            6.66
              26           21.91           6.441
              27           31.07           11.86
              28          -20.52           6.738
              29          -18.49           6.892
              30           9.639           6.543
              31           24.21            7.66
              32          -51.01           7.264
              33          -17.03           6.734
              34           5.985           6.511
              35          -2.586           6.627
              36          -33.15           7.389
              37          -29.27           6.339
              38            9.46           6.879
              39           20.13           7.388
              40          -3.646           7.477
              41          -11.53           6.767
              42           28.64            7.21
              43           14.49           7.775
              44          -8.764             6.9
              45          -4.049           8.278
              46           16.59           6.698
              47           33.37           8.678
              48          -29.41            6.91
              49          -9.004            6.46
              50           2.448            6.07
              51          -1.256           6.367
              52          -24.51           6.905
              53           -23.2           6.543
              54           2.404           6.443
              55           5.502           6.575
              56          -22.48           6.633
              57           -9.56           6.592
              58           32.48           6.499
              59           29.92           7.221
              60          -1.662           6.355
              61          -29.09           6.804
              62           15.37            6.23
              63            40.5           8.369
              64          -9.061           7.208
              65          -16.54           6.407
              66           27.36           7.362
              67           16.02            6.42
              68          -16.21           7.356
              69          -14.74           6.148
              70           25.53           6.829
              71           -10.4           6.693
              72          -28.92           7.247
              73          -17.89           6.023
              74           12.22           6.296
              75           20.37           7.282
              76          -19.32           6.563
              77          -38.28           6.467
              78           2.067           6.001
              79           33.24           8.344
              80             -37           6.933
              81          -17.77           6.645
              82          -3.422           8.975
              83           35.23           6.173
              84          -25.24           7.118
              85          -3.168           6.573
              86           32.85           5.748
              87           28.35           6.399
              88          -21.98            6.71
              89          -23.62           6.282
              90           12.45           5.666
              91            26.5            7.25
              92           -29.5           6.355
              93          -10.18           6.331
              94           23.78           5.654
              95           32.19           8.078
              96          -23.29           7.213
              97          -2.771           6.134
              98           2.408           7.095
              99            37.8           7.071
             100          -38.69           7.156
             101          -12.96           6.245
             102           16.09           6.533
             103           20.98           6.866
             104          -29.76           7.378
             105          -7.637           7.386
             106           22.72           6.417
             107           15.31           7.696
             108          -8.448           6.287
             109           5.016           7.515
             110           38.91           6.168
             111           68.73            8.92
             112          -22.67           6.813
             113           -11.4           6.496
             114            18.7           6.114
             115           16.23           6.156
             116          -33.29           6.949
             117          -5.852           6.255
             118           22.07           5.663
             119           25.01           6.378
             120          -7.329           6.785
             121           1.164           6.074
             122           41.59           5.798
             123           36.95           7.512
             124          -8.582           6.327
             125          -2.198           6.101
             126           28.78           6.132
             127           65.92           9.136
APV               20              11               7               3
               0             129           35.52
               1          -41.41           31.18
               2          -2.728           29.31
               3          -2.251           28.31
               4          -201.2           15.47
               5          -80.69           7.867
               6           4.969           8.249
               7           35.08            8.46
               8          -65.33           7.586
               9          -49.58           7.384
              10           18.68           7.221
              11           50.74           8.219
              12          -43.76           8.107
              13          -26.25            6.81
              14           55.06            7.33
              15           71.78             8.6
              16          -16.52           8.008
              17          -33.43           7.142
              18          -2.498           7.219
              19           47.53            10.1
              20          -87.93           7.831
              21          -32.79           6.952
              22           14.71           6.442
              23           65.22           7.041
              24           -60.3           7.457
              25           -34.2           6.942
              26           32.04            6.39
              27           57.37           7.495
              28          -48.56            7.15
              29           -40.4           6.755
              30           42.81           6.592
              31           64.31           8.181
              32          -66.74           7.741
              33          -47.29           6.854
              34           7.997           6.859
              35           51.47           8.029
              36          -58.43            7.83
              37          -51.66            6.51
              38           25.28            6.76
              39            63.7           8.431
              40          -47.27           7.884
              41          -44.04           6.745
              42           32.58           7.525
              43           56.72           8.656
              44          -49.59           7.265
              45          -27.05            8.46
              46           38.02           7.342
              47           80.49           9.524
              48          -47.76           7.592
              49          -48.34           6.946
              50          -13.75           6.981
              51           30.25           6.786
              52          -78.12           7.603
              53          -44.15           6.923
              54           27.35           6.396
              55           56.79            6.78
              56          -61.87           7.209
              57          -37.21            6.81
              58           29.91           6.629
              59           64.57           7.666
              60          -28.14           6.885
              61          -21.53           6.712
              62            41.7           6.459
              63           48.15           8.965
              64          -55.94           7.672
              65          -27.96           7.049
              66           5.511           6.799
              67           63.85           8.018
              68          -63.32           7.805
              69          -32.65           6.745
              70           9.499           6.959
              71           51.59           8.021
              72          -40.37           7.822
              73          -39.56           6.766
              74           37.28           6.864
              75           47.64           8.398
              76          -32.64            7.05
              77          -1.383           7.265
              78           44.44           6.949
              79           76.88           9.409
              80          -53.96           7.581
              81          -25.81           6.879
              82           11.32           6.471
              83           58.61           8.072
              84          -45.56            7.83
              85          -31.38           6.827
              86            11.2            6.17
              87           59.35           6.926
              88          -64.67           7.079
              89          -34.34           6.789
              90           35.43           6.174
              91            53.3           7.636
              92          -37.26           6.907
              93          -13.64           6.862
              94           69.89           6.237
              95           86.19           9.053
              96          -36.05           7.725
              97          -31.34           6.607
              98           1.593           7.356
              99           54.12           8.249
             100          -53.13           7.678
             101          -34.09           6.622
             102           36.45           7.014
             103           40.94           8.014
             104           -43.1           7.817
             105          -22.93           8.022
             106           33.05           7.072
             107           53.32           8.735
             108          -54.78           6.727
             109          -25.41           8.106
             110           65.78           7.621
             111            82.5           10.15
             112           -61.5           7.425
             113          -23.62           6.822
             114           15.96           6.419
             115           50.91           12.36
             116          -62.56           7.612
             117          -33.44           6.626
             118           33.24           6.049
             119            62.3           6.893
             120          -60.57           7.147
             121          -28.56           6.646
             122           46.32           6.123
             123           70.49           8.002
             124           -45.9           6.625
             125           -13.9            6.65
             126           64.15           6.739
             127           96.86           10.29
APV               20              11               7               4
               0           175.7           40.58
               1          -7.062           35.35
               2          -10.96           32.95
               3          -46.75           32.73
               4          -187.1           10.96
               5           -51.8            7.98
               6          -4.504           8.714
               7           3.326           7.177
               8          -39.83            6.63
               9          -11.67           6.272
              10          -10.93           6.783
              11           45.24           7.261
              12          -48.26            7.27
              13          -12.73           6.137
              14            12.9           6.592
              15           48.08           7.441
              16          -17.87           6.947
              17          -30.31            6.21
              18           13.46           8.447
              19           13.02           6.467
              20          -50.64           6.926
              21             -16           6.298
              22           7.902             6.5
              23           13.98           6.083
              24          -50.95           6.431
              25          -8.679           6.216
              26           21.19           6.168
              27           36.14           6.689
              28          -49.83           6.085
              29          -16.04           6.236
              30           15.12           6.078
              31           51.32           7.077
              32          -36.09           6.974
              33          -10.94           6.609
              34              11           6.556
              35           26.22           6.927
              36          -55.79            6.99
              37          -9.152           6.206
              38           7.021           6.946
              39           25.23            7.11
              40          -46.47            6.91
              41          -14.12           6.378
              42            17.2           7.394
              43           44.82           7.626
              44          -38.22           6.793
              45          -6.508           7.252
              46           39.41           6.615
              47           60.36           8.111
              48          -44.75           6.682
              49          -21.19           6.082
              50          -11.68           7.257
              51           23.21           6.086
              52           -40.7           6.664
              53          -7.113           6.168
              54           19.15           6.151
              55           21.86           5.947
              56          -43.65           6.257
              57           2.628           6.145
              58           16.66           6.184
              59            58.5           6.777
              60          -24.49           5.959
              61           2.424           6.511
              62           19.41           5.874
              63           71.61            7.94
              64          -42.17           6.634
              65          -13.11           6.458
              66           13.89           7.394
              67           25.02           6.804
              68          -59.81           6.753
              69          -6.937           5.936
              70           1.619           6.862
              71           31.61           6.918
              72          -38.05           6.625
              73          -13.49           5.809
              74           28.12            6.58
              75           54.67           7.353
              76          -30.44           6.261
              77          -1.233           5.987
              78           18.06           6.245
              79           68.62           7.971
              80          -31.43           6.696
              81          -28.97            6.13
              82           9.397           6.828
              83           36.76           6.109
              84          -43.63           6.708
              85          -7.601           6.288
              86           18.47           6.062
              87           18.87           6.184
              88          -38.71            6.19
              89          -16.31           6.288
              90           8.063           5.991
              91           46.91            6.88
              92          -8.118           6.082
              93          -17.16            6.92
              94           13.72            5.77
              95           76.79           7.802
              96          -59.55           6.733
              97          -34.25           6.055
              98           4.479           7.296
              99            24.5           7.439
             100          -45.53           6.702
             101           -12.5           5.853
             102           2.728           6.692
             103           35.24           7.082
             104          -43.62           6.883
             105          -10.31           6.896
             106           13.75           6.737
             107           44.86           7.554
             108          -22.37           6.264
             109           6.731           6.844
             110           27.14           6.584
             111           74.27           8.663
             112          -23.05           6.549
             113           -12.3           5.965
             114           16.45           6.472
             115           28.05           5.932
             116          -49.48           6.379
             117          -13.82           5.902
             118           -5.61           5.729
             119           45.95           6.138
             120           -35.4           6.071
             121          -34.21           6.272
             122           29.21           5.878
             123           48.62           7.066
             124          -25.78           5.782
             125          -15.06           7.188
             126           17.88           5.999
             127           108.2            8.71
APV               20              11               7               5
               0           196.8           43.32
               1          -67.89           37.79
               2          -25.39           34.73
               3          -24.16           34.83
               4            -197           12.13
               5          -128.5           9.116
               6          0.1788           9.133
               7           11.66           7.413
               8           -66.2           8.106
               9          -29.97           6.274
              10            34.8           6.945
              11            22.1            7.32
              12          -83.84           8.075
              13          -16.05           6.169
              14           44.39           6.769
              15           70.64           7.795
              16          -18.38           6.914
              17           -70.9           7.486
              18           20.66           8.844
              19           32.83           6.549
              20          -80.33           7.959
              21          -51.65           6.531
              22           43.18           6.465
              23           34.31           6.089
              24          -48.19           7.512
              25          -35.59           6.302
              26           49.08           6.017
              27           31.68           6.571
              28          -47.66           6.981
              29          -16.93           6.391
              30           50.61           6.163
              31           68.13           7.308
              32          -49.05           8.286
              33          -88.26           8.283
              34           24.46           6.451
              35           43.41           7.122
              36          -49.86           7.956
              37          -45.88            6.33
              38            53.1           6.967
              39           43.37           7.422
              40          -53.51           8.265
              41          -23.23           6.125
              42           38.71           7.198
              43           47.59           7.745
              44          -69.13            8.48
              45          -6.981            7.21
              46           52.07           6.741
              47           62.11           8.451
              48          -36.79           7.691
              49          -70.65           7.472
              50           13.74           7.818
              51           36.27           6.172
              52           -56.6           7.769
              53          -50.13           6.457
              54            39.3           6.278
              55           37.62           6.033
              56          -45.68           7.279
              57          -25.39           6.276
              58           34.37           6.261
              59           60.61           6.865
              60          -35.01           6.413
              61          -13.06           6.634
              62           51.73           5.995
              63           89.79           8.197
              64          -45.86           7.914
              65           -75.3           7.706
              66           26.61           7.679
              67           36.18           7.061
              68          -76.28           8.295
              69          -73.06           6.991
              70            42.7           7.046
              71           28.32           7.026
              72          -49.26           7.909
              73          -15.82            5.86
              74           61.75           6.679
              75           55.98           7.439
              76          -52.88           7.793
              77          -2.413           6.136
              78           45.66           6.346
              79            82.8           8.407
              80          -44.23           8.039
              81          -51.66            6.48
              82            38.8           7.056
              83           43.81           6.027
              84          -52.89           7.929
              85           -42.6           6.118
              86           37.12           6.103
              87           55.76           6.194
              88          -43.01           7.039
              89          -22.17           6.239
              90           46.83           5.795
              91           51.36           6.807
              92          -55.55           6.958
              93          -13.24               7
              94           38.62           5.585
              95           94.14           8.239
              96          -40.67           7.817
              97          -55.43           6.747
              98           34.08           7.405
              99           47.52           7.454
             100          -51.14           7.897
             101          -50.44           6.166
             102           31.35            6.66
             103            45.1           7.157
             104          -49.06            8.08
             105          -7.864           6.638
             106           50.69           6.781
             107            67.2           7.863
             108          -48.95           7.451
             109           18.85           6.853
             110           53.26           6.793
             111           111.7           9.113
             112          -43.64           7.779
             113          -64.77           7.008
             114           32.26            6.52
             115           17.66           5.878
             116          -71.18            8.01
             117          -27.22           5.785
             118           43.31           5.933
             119           24.69           6.083
             120          -55.47           7.398
             121          -24.55           5.999
             122           39.96           5.778
             123           64.86           7.313
             124          -41.99           6.508
             125         -0.1699           7.489
             126           49.46           6.388
             127           118.9           9.164
APV               20              11               7               6
               0            97.9           40.52
               1          -29.41           35.46
               2           17.74           33.11
               3          -4.548           33.23
               4          -230.2           11.33
               5          -64.18           8.074
               6          -13.93           8.608
               7           12.84           7.413
               8          -101.9            6.61
               9          -11.93            6.82
              10            38.6           6.826
              11           48.03           7.311
              12          -72.88           7.241
              13           16.62            6.26
              14            41.8           6.683
              15            50.1           7.547
              16          -103.7            6.71
              17          -57.91           6.341
              18           22.55           8.511
              19           40.68           6.296
              20          -91.51           6.751
              21          -32.24           6.292
              22          0.7886           6.275
              23           34.19           6.028
              24          -81.04           6.422
              25            5.16           6.406
              26           18.49           5.946
              27           55.09           6.491
              28          -48.03           6.309
              29           46.48           6.606
              30           38.28           6.123
              31           57.42           7.004
              32          -110.6           6.679
              33             -39           6.606
              34           26.55           6.397
              35           56.92           7.266
              36          -100.4           6.669
              37          -5.801           6.192
              38           44.73           6.736
              39           36.93           7.245
              40          -85.93           6.812
              41           16.99           6.243
              42           42.13           7.186
              43           69.95           7.693
              44          -55.13           6.756
              45           29.41           7.362
              46            24.7           6.868
              47           45.89           8.045
              48          -112.3           6.473
              49          -38.07           6.234
              50           10.82           7.374
              51           49.75           6.065
              52          -79.94           6.541
              53          -0.178           6.311
              54               5           6.267
              55           41.61           5.893
              56          -86.09           6.232
              57          0.5631           6.342
              58           42.84           6.197
              59           52.89           6.582
              60          -60.18            5.98
              61           26.44           6.749
              62           49.87            5.93
              63           70.65           7.811
              64          -98.75           6.581
              65           -49.8           6.344
              66           21.79           7.375
              67           50.51           7.334
              68          -85.68           6.686
              69          -11.08           6.572
              70           26.62           7.064
              71           43.98           7.089
              72          -88.33           6.733
              73           36.55           6.463
              74           33.02           6.606
              75           66.33           7.438
              76          -65.12           6.372
              77           14.46           6.484
              78           25.54           6.389
              79           61.15            8.16
              80          -87.71           6.595
              81          -13.43           6.231
              82           21.89            6.82
              83           34.91           6.115
              84          -87.45           6.642
              85          -4.056           6.437
              86           19.21           5.985
              87            46.1            6.09
              88          -91.72           6.161
              89           27.75           6.551
              90           49.02            5.79
              91           60.93           6.701
              92          -61.14            5.98
              93           19.58            6.98
              94           38.26           5.659
              95           64.32           7.795
              96          -101.5           6.577
              97          -30.12           6.247
              98           38.42           7.624
              99           40.98           7.736
             100          -82.08           6.627
             101          -1.804           6.134
             102           24.26           6.747
             103           48.18           7.245
             104          -72.25           6.998
             105              30           7.226
             106           58.11            6.84
             107           60.14           7.728
             108          -41.07           6.239
             109           37.67           7.096
             110           62.81           6.967
             111           73.34           8.702
             112          -87.27           6.414
             113          -13.65           6.203
             114           28.95           6.445
             115           32.09           5.971
             116           -73.4           6.539
             117           14.34           6.059
             118           10.44           5.771
             119           53.79           6.132
             120           -51.5           6.263
             121           13.99            6.29
             122            42.2           5.641
             123           64.61           7.042
             124          -39.02           5.894
             125           33.31           7.066
             126           44.94           6.149
             127           92.64           8.833
APV               20              11               7               7
               0           121.3           40.89
               1          -10.05           36.02
               2          -13.78            33.8
               3          -42.81           33.54
               4          -183.2           11.92
               5          -50.77           8.547
               6            2.43           8.092
               7          -3.509           8.494
               8          -61.48           10.71
               9          -1.788           10.28
              10           27.61           7.132
              11           12.33            8.41
              12           -26.2           7.699
